Date_Heure;W1_raw;W1_f;W2_raw;W2_f;W3_raw;W3_f;W4_raw;W4_f
2026-06-08 01:22:56;1023.00;1014.25;1013.00;1017.99;1003.00;1017.20;1016.00;1014.93
2026-06-08 01:42:56;1023.00;1017.48;1023.00;1015.71;1023.00;1015.38;1019.00;1016.47
2026-06-08 02:02:56;1023.00;1015.86;1018.00;1016.40;1020.00;1015.46;1003.00;1018.26
2026-06-08 02:22:56;1023.00;1015.02;1012.00;1016.21;1023.00;1017.62;1016.00;1015.22
2026-06-08 02:42:57;1023.00;1016.35;1023.00;1012.87;1011.00;1016.88;1000.00;1014.85
2026-06-08 03:02:57;1022.00;1016.75;1012.00;1018.41;1023.00;1015.68;1023.00;1015.62
2026-06-08 03:22:57;1008.00;1017.78;1023.00;1015.96;1023.00;1013.61;1018.00;1011.74
2026-06-08 03:42:58;1023.00;1015.49;1023.00;1016.82;1023.00;1014.35;1008.00;1012.28
2026-06-08 04:02:58;1023.00;1017.45;1013.00;1017.85;996.00;1017.77;1023.00;1015.04
2026-06-08 04:22:58;1012.00;1016.92;1019.00;1016.25;1010.00;1017.68;1016.00;1015.09
2026-06-08 04:42:58;1020.00;1014.57;1023.00;1017.54;1009.00;1015.36;1023.00;1016.45
2026-06-08 05:02:58;1010.00;1013.45;1021.00;1015.39;1023.00;1013.04;1004.00;1017.90
2026-06-08 05:22:59;1016.00;1012.42;996.00;1015.87;994.00;1016.77;1014.00;1017.26
2026-06-08 05:42:59;1023.00;1011.96;997.00;1015.65;1021.00;1016.80;998.00;1013.60
2026-06-08 06:02:59;1023.00;1016.92;1023.00;1014.91;1006.00;1016.18;1003.00;1014.46
2026-06-08 06:22:59;1023.00;1016.01;1011.00;1017.20;1023.00;1015.79;1010.00;1014.45
2026-06-08 06:42:59;1020.00;1016.86;1013.00;1014.16;1019.00;1015.78;1023.00;1013.56
2026-06-08 07:02:59;1010.00;1018.22;1004.00;1014.06;1023.00;1016.25;1003.00;1013.68
2026-06-08 07:23:00;1000.00;1015.23;1022.00;1017.57;1004.00;1014.04;1023.00;1016.56
2026-06-08 07:43:00;1023.00;1016.74;1011.00;1017.20;1020.00;1016.48;1023.00;1016.36
2026-06-08 08:03:00;1023.00;1014.01;1010.00;1015.91;1023.00;1013.60;1023.00;1014.14
