322254277,15848.77,117721.68,8262.27,402165.78
325915944,15965.60,116547.65,8604.75,395706.72
329575031,17482.71,116997.65,8213.05,367953.66
333238340,17118.98,115518.54,8459.12,338386.69
336900543,16052.58,113109.09,8187.44,357137.63
340562384,16439.56,117731.48,8740.71,376471.56
344222931,16648.57,114297.53,8669.78,385179.22
347884764,16510.49,116510.23,8788.98,375603.78
351547452,17055.96,114539.59,8618.56,349773.94
355209249,15803.80,115242.38,8361.64,385758.31
358866612,15929.61,117330.45,8314.43,390954.63
362530828,15836.73,116090.92,8333.08,380946.06
366193921,16056.59,96877.72,8260.26,387017.34
369856325,13993.18,102743.53,7577.88,384710.69
373515343,15149.99,103821.02,8035.91,377170.69
377184632,14593.53,106356.16,8606.76,383018.44
380841719,16264.54,110365.79,8440.35,387837.78
384503391,15966.67,109767.09,9316.16,383828.75
388165844,15800.85,108624.21,9729.57,395064.22
391828131,16583.54,113755.83,9806.52,391176.84
395487447,16324.49,113238.91,9057.94,390514.06
399150064,16060.61,112567.52,9008.61,348362.94
402809201,16579.53,107508.59,8315.37,351486.50
406472002,13790.07,106733.69,7145.71,334786.34
410134111,13217.45,103816.30,6930.80,495570.72
413795810,13245.19,100455.05,6281.58,502167.66
417458087,13461.87,99924.69,7597.59,513875.66
421119090,14203.13,105062.80,7802.00,527590.31
424778091,15319.58,104645.02,8182.60,545737.81
428440903,14874.65,105465.59,8234.77,549122.00
432103483,15749.87,109919.92,9337.88,571068.94
435761624,15795.89,108724.29,9500.62,579436.56
439421693,15453.29,109216.77,9644.72,597704.94
443084006,15896.68,110637.11,9302.47,586302.94
446743320,16249.43,114210.79,9173.24,605121.88
450406361,17051.95,113148.75,9532.13,617716.88
454068318,16168.59,114295.05,8864.86,610741.56
457727198,16417.49,112739.23,9087.44,615555.50
461387171,16396.48,116969.80,8985.00,649165.75
465049149,17283.26,118863.02,8695.39,651431.81
468708741,16831.73,119003.82,9030.32,680325.38
472371586,17993.02,117498.75,9364.55,1008212.40
476031473,15828.82,122096.93,9315.22,1476230.60
479693576,16617.53,120259.64,9231.42,673452.88
483353839,16147.58,119455.71,9518.44,531564.44
487015155,16483.58,118153.27,8897.32,539829.44
490675387,15970.56,111592.58,7824.66,592950.25
494337025,13620.01,108574.05,6558.92,571290.31
497999406,12491.41,104777.55,6585.48,568131.63
501663598,13207.42,104076.30,6388.39,561643.25
505326344,14292.83,105400.34,7955.42,559082.50
508987461,14815.88,104677.01,8248.46,548511.81
512646739,13755.26,107279.16,7971.12,557520.31
516309883,15455.30,110874.09,7923.91,563497.44
519972415,16639.60,110013.16,8744.60,607313.06
523634269,16103.56,111378.02,9163.45,616745.13
527293343,15968.67,113546.70,9189.05,640223.81
530955802,16059.66,112445.13,9022.42,649237.50
534615034,15877.68,115831.28,10552.27,653490.94
538277294,15840.74,116400.24,9560.81,670858.63
541937224,17003.92,117089.58,9366.43,668049.81
545599097,15383.42,116919.05,9687.09,727654.00
549259487,16014.58,118285.33,9405.03,720820.81
552921663,17893.88,120591.98,9733.47,724403.38
556584338,16158.44,122498.78,9491.77,727249.13
560246648,16996.84,124728.60,9482.92,724232.00
563906665,17109.07,113059.77,9873.67,715669.00
567569114,17713.32,116800.44,10379.38,569564.00
571228140,17401.52,118217.47,9325.13,559871.94
574890791,16481.46,118697.92,8998.81,584876.44
578553522,14610.53,110013.16,6600.23,586600.13
582215404,13825.95,105626.80,6205.11,554252.19
585877639,13531.50,106837.07,6572.73,541571.50
589538257,14667.41,103649.78,6599.17,572680.31
593200811,14447.19,105824.72,7847.20,572036.81
596862773,14938.50,107499.15,8822.49,542772.19
600525539,15488.34,109947.41,8481.78,563006.69
604187372,15684.01,111757.80,8656.92,566386.13
607847310,16471.54,113757.13,9377.41,586246.75
611509226,15907.77,112355.09,8659.98,612545.00
615169433,15931.73,115282.15,9329.97,647668.13
618830146,16812.73,116164.56,9647.55,639145.94
622490727,16811.67,115303.87,9408.92,633713.19
626152581,17508.79,119337.93,9050.03,645853.50
629815374,15930.67,116648.08,9574.62,644549.25
633484745,17428.66,115945.99,9327.96,648415.25
637145253,15312.61,119151.93,9213.60,643470.94
640806708,17286.33,120336.35,9577.57,654678.31
644466598,16617.53,118011.30,9153.53,642891.69
648128437,16601.48,119134.94,9431.58,670036.50
651787256,15501.21,119549.30,9452.35,643818.88
655450147,16234.45,118864.20,8811.52,652877.75
659112660,15486.22,119680.65,8188.51,638409.88
662781971,15644.01,118537.66,8407.90,625819.81
666442431,14893.65,116664.95,8338.98,611490.88
670103456,14398.33,114819.05,7681.03,615074.69
673766368,15515.13,113071.92,8338.98,595497.75
677428354,14691.25,111817.88,9429.57,612894.94
681091005,14727.13,115145.84,8246.57,621241.56
684752867,15684.01,115506.50,8439.41,601624.88
688415457,15442.31,115394.27,8404.00,540492.94
692077345,15849.71,115850.52,8319.27,559480.69
695737150,16252.50,115104.77,8326.23,361129.19
699399332,15554.08,116697.65,8414.86,359915.41
703061868,16226.42,104142.51,8053.73,362168.22
706723803,15232.83,101116.55,7559.24,365848.47
710384210,15412.46,100884.99,7903.26,363042.63
714044653,14844.79,100973.03,7028.87,375907.66
