id,capteur,raw,filtered,date
1873,a3,167.3902,167.3422,2026-05-05 03:13:33.021898
1875,a0,147.3902,147.4352,2026-05-05 03:15:35.087673
1876,a1,106.9268,107.5477,2026-05-05 03:15:35.123685
1879,a0,147.7073,147.6224,2026-05-05 03:17:40.729870
1880,a1,104.8049,105.1849,2026-05-05 03:17:40.818488
1881,a2,157.1707,157.1664,2026-05-05 03:17:40.925282
1882,a3,167.3659,167.3164,2026-05-05 03:17:41.111187
1884,a0,147.7561,147.629,2026-05-05 03:19:43.108689
1885,a1,104.7561,105.1635,2026-05-05 03:19:43.199504
1886,a2,157.0488,157.1605,2026-05-05 03:19:43.294819
1887,a3,167.3415,167.3177,2026-05-05 03:19:43.411190
1889,a0,147.7073,147.6329,2026-05-05 03:21:45.374699
1890,a1,104.9268,105.1516,2026-05-05 03:21:45.521027
1891,a2,1.3178,0.0,2026-05-05 03:21:45.657800
1893,a0,147.7805,147.7092,2026-05-05 03:23:51.412917
1894,a1,106.0244,105.7417,2026-05-05 03:23:51.512303
1895,a2,157.2195,157.1715,2026-05-05 03:23:51.616148
1896,a3,167.4146,167.3454,2026-05-05 03:23:51.717943
1898,a0,147.6585,147.7067,2026-05-05 03:25:53.802020
1899,a1,106.0244,105.7558,2026-05-05 03:25:53.909346
1900,a2,157.0976,157.1678,2026-05-05 03:25:54.013335
1901,a3,167.4146,167.3488,2026-05-05 03:25:54.117598
1903,a0,147.6829,147.6875,2026-05-05 03:28:00.139878
1904,a1,106.5122,106.2663,2026-05-05 03:28:00.218583
1905,a2,157.3902,157.1649,2026-05-05 03:28:00.409806
1906,a3,167.3659,167.3324,2026-05-05 03:28:00.512762
1908,a0,147.7805,147.6922,2026-05-05 03:30:02.736530
1909,a1,106.4634,106.2762,2026-05-05 03:30:02.822927
1910,a2,157.2439,157.1688,2026-05-05 03:30:03.014008
1911,a3,167.2927,167.3304,2026-05-05 03:30:03.116081
1913,a0,147.8293,147.699,2026-05-05 03:32:05.496874
1914,a1,106.439,106.2843,2026-05-05 03:32:05.524633
1915,a2,157.3659,167.3146,2026-05-05 03:32:05.624009
1917,a0,147.8049,147.6853,2026-05-05 03:34:08.054375
1918,a1,106.7073,106.4507,2026-05-05 03:34:08.122412
1919,a2,157.1707,157.1828,2026-05-05 03:34:08.310635
1920,a3,167.2683,167.3221,2026-05-05 03:34:08.414784
1922,a0,148.2195,147.9796,2026-05-05 03:37:13.428888
1923,a1,107.0488,106.9119,2026-05-05 03:37:13.533190
1925,a0,148.3415,148.1068,2026-05-05 03:39:15.839827
1926,a1,107.1951,107.019,2026-05-05 03:39:15.936213
1927,a2,157.2439,157.2372,2026-05-05 03:39:16.039611
1928,a3,167.3171,167.3236,2026-05-05 03:39:16.215473
1930,a0,148.2927,148.1161,2026-05-05 03:41:18.384648
1931,a1,107.3659,107.0364,2026-05-05 03:41:18.436551
1932,a2,1.2683,167.3083,2026-05-05 03:41:18.549464
1934,a0,148.2683,148.2357,2026-05-05 03:43:20.566321
1935,a1,107.3171,107.2787,2026-05-05 03:43:20.648085
1936,a2,157.3171,157.2735,2026-05-05 03:43:20.746483
1937,a3,167.2972,0.0,2026-05-05 03:43:20.912247
1939,a0,148.2439,148.3358,2026-05-05 03:46:25.633516
1940,a1,107.4878,107.5759,2026-05-05 03:46:25.752127
1942,a3,167.3171,167.3092,2026-05-05 03:46:26.013905
1944,a0,148.4146,148.3738,2026-05-05 03:48:27.962038
1945,a1,107.7317,107.5977,2026-05-05 03:48:28.020724
1947,a0,148.3659,148.2711,2026-05-05 03:50:31.838998
1948,a1,107.4878,107.4786,2026-05-05 03:50:31.925577
1949,a2,157.439,157.3225,2026-05-05 03:50:32.033967
1950,a3,167.3171,167.2899,2026-05-05 03:50:32.217732
1952,a0,148.3902,148.277,2026-05-05 03:52:34.886242
1953,a1,107.4634,107.4779,2026-05-05 03:52:34.919085
1954,a2,157.2927,157.321,2026-05-05 03:52:35.109145
1955,a3,167.2927,167.29,2026-05-05 03:52:35.211147
1957,a0,148.2195,148.2742,2026-05-05 03:54:37.216830
1958,a1,107.4146,107.4747,2026-05-05 03:54:37.327331
1959,a2,157.042,0.0,2026-05-05 03:54:37.417808
1961,a0,148.4634,148.3348,2026-05-05 03:56:42.495205
1962,a1,108.0,107.8169,2026-05-05 03:56:42.524606
1963,a2,157.4634,157.3598,2026-05-05 03:56:42.709655
1964,a3,167.3902,167.3411,2026-05-05 03:56:42.813454
1966,a0,148.2439,148.3302,2026-05-05 03:58:45.348235
1967,a1,108.0244,107.8273,2026-05-05 03:58:45.431049
1968,a2,157.3171,157.3577,2026-05-05 03:58:45.544452
1969,a3,167.3659,167.3423,2026-05-05 03:58:45.716746
1971,a0,148.2683,148.3271,2026-05-05 04:00:47.703490
1972,a1,108.0732,107.8395,2026-05-05 04:00:47.803245
1973,a2,1.0,0.0,2026-05-05 04:00:47.910078
1975,a0,148.1951,148.2436,2026-05-05 04:02:52.787418
1976,a1,108.561,108.4834,2026-05-05 04:02:52.820208
1977,a2,157.3171,157.3262,2026-05-05 04:02:52.924959
1978,a3,166.9268,166.8948,2026-05-05 04:02:53.020774
1980,a0,148.1219,148.2375,2026-05-05 04:04:55.310000
1981,a1,108.4634,108.4824,2026-05-05 04:04:55.413576
1982,a2,157.2439,157.3221,2026-05-05 04:04:55.530886
1983,a3,167.0244,166.9013,2026-05-05 04:04:55.662432
1985,a0,148.1951,148.1642,2026-05-05 04:07:01.775593
1986,a1,103.7317,105.7441,2026-05-05 04:07:01.834533
1987,a2,157.2927,157.3097,2026-05-05 04:07:02.010142
1988,a3,167.0732,167.0448,2026-05-05 04:07:02.117158
1990,a0,148.1219,148.1621,2026-05-05 04:09:04.445972
1991,a1,103.7805,105.6459,2026-05-05 04:09:04.518745
1992,a2,157.3415,157.3113,2026-05-05 04:09:04.710243
1993,a3,167.0976,167.0475,2026-05-05 04:09:04.814735
1995,a0,148.2195,148.187,2026-05-05 04:11:10.293928
1996,a1,104.6098,104.1809,2026-05-05 04:11:10.317381
1997,a2,157.2927,157.3397,2026-05-05 04:11:10.420712
1998,a3,167.1707,167.1332,2026-05-05 04:11:10.612385
2000,a0,148.1463,148.1849,2026-05-05 04:13:12.900229
2001,a1,104.7317,104.2085,2026-05-05 04:13:12.994773
2002,a2,157.3902,157.3422,2026-05-05 04:13:13.094231
2003,a3,167.1951,167.1363,2026-05-05 04:13:13.210358
2005,a0,148.0732,148.1793,2026-05-05 04:15:15.520466
2006,a1,104.9512,104.2456,2026-05-05 04:15:15.617897
2007,a2,7.1778,0.0,2026-05-05 04:15:15.710803
2009,a0,148.3902,148.3087,2026-05-05 04:17:17.944325
2010,a1,105.9268,105.1918,2026-05-05 04:17:18.026238
2011,a2,157.2439,157.3654,2026-05-05 04:17:18.214656
2012,a3,167.1463,167.2009,2026-05-05 04:17:18.320024
2014,a0,148.439,148.3235,2026-05-05 04:19:20.428119
2015,a1,106.7317,106.1779,2026-05-05 04:19:20.520745
2016,a2,12.0,157.3629,2026-05-05 04:19:20.712022
2017,a3,167.2195,167.2061,2026-05-05 04:19:20.815555
2019,a0,148.439,148.4015,2026-05-05 04:21:25.194067
2020,a1,108.1463,107.8911,2026-05-05 04:21:25.222518
2021,a2,157.4878,157.3834,2026-05-05 04:21:25.327775
2022,a3,167.1707,167.1989,2026-05-05 04:21:25.519589
2024,a0,148.4878,148.4059,2026-05-05 04:23:28.023290
2025,a1,108.1707,107.9051,2026-05-05 04:23:28.118131
2026,a2,157.5854,157.3935,2026-05-05 04:23:28.219885
2027,a3,167.3171,167.2048,2026-05-05 04:23:28.425866
2029,a0,148.2927,148.3458,2026-05-05 04:25:33.758869
2030,a1,108.0732,107.9965,2026-05-05 04:25:33.817721
2031,a2,157.6098,157.3802,2026-05-05 04:25:33.920018
2032,a3,167.2439,167.2565,2026-05-05 04:25:34.020485
2034,a0,148.2439,148.3407,2026-05-05 04:27:36.322530
2035,a1,108.0976,108.0015,2026-05-05 04:27:36.419090
2036,a2,157.2927,157.3759,2026-05-05 04:27:36.519203
2037,a3,167.3171,167.2595,2026-05-05 04:27:36.711994
2039,a0,148.2927,148.3383,2026-05-05 04:29:39.253816
2040,a1,108.2195,108.0124,2026-05-05 04:29:39.325643
2041,a2,167.2391,0.0,2026-05-05 04:29:39.512369
2043,a0,148.3902,148.3321,2026-05-05 04:31:44.477126
2044,a1,108.0244,107.97,2026-05-05 04:31:44.519761
2045,a2,157.3659,157.2849,2026-05-05 04:31:44.620916
2046,a3,167.1951,167.2614,2026-05-05 04:31:44.815033
2048,a0,148.3659,148.3338,2026-05-05 04:33:46.812918
2049,a1,107.9756,107.9703,2026-05-05 04:33:46.914123
2050,a2,157.0976,157.2756,2026-05-05 04:33:47.015023
2051,a3,167.2195,167.2594,2026-05-05 04:33:47.120331
2053,a0,148.1463,148.2576,2026-05-05 04:35:52.865587
2054,a1,108.3902,108.0468,2026-05-05 04:35:52.921836
2055,a2,157.3902,157.3628,2026-05-05 04:35:53.110821
2056,a3,167.1707,167.2668,2026-05-05 04:35:53.210813
2058,a0,148.2927,148.2593,2026-05-05 04:37:55.541130
2059,a1,108.4878,108.0688,2026-05-05 04:37:55.637795
2060,a2,157.3902,157.3642,2026-05-05 04:37:55.827130
2061,a3,167.2195,167.2644,2026-05-05 04:37:55.930399
2063,a0,148.2195,148.1622,2026-05-05 04:40:01.627770
2064,a1,108.3415,108.3456,2026-05-05 04:40:01.718712
2065,a2,157.3171,157.3865,2026-05-05 04:40:01.910375
2066,a3,167.3902,167.2651,2026-05-05 04:40:02.029988
2068,a0,148.3171,148.1699,2026-05-05 04:42:04.286015
2069,a1,108.439,108.3503,2026-05-05 04:42:04.315231
2070,a2,157.6341,157.3989,2026-05-05 04:42:04.422220
2071,a3,167.3659,167.2702,2026-05-05 04:42:04.609454
2073,a0,148.1707,148.1494,2026-05-05 04:44:10.184287
2074,a1,108.2683,108.419,2026-05-05 04:44:10.246358
2075,a2,157.3659,157.4386,2026-05-05 04:44:10.324554
2076,a3,167.2439,167.2814,2026-05-05 04:44:10.515408
2078,a0,148.2927,148.1566,2026-05-05 04:46:12.863559
2079,a1,108.3415,108.4151,2026-05-05 04:46:12.920362
2080,a2,157.4878,157.4411,2026-05-05 04:46:13.025014
2081,a3,167.3659,167.2856,2026-05-05 04:46:13.212836
2083,a0,148.2683,148.1622,2026-05-05 04:48:16.764266
2084,a1,108.439,108.4163,2026-05-05 04:48:16.821085
2085,a2,167.2719,0.0,2026-05-05 04:48:17.010639
2087,a0,148.0488,148.1931,2026-05-05 04:50:19.320550
2088,a1,106.0976,108.056,2026-05-05 04:50:19.424210
2089,a2,157.3902,167.2753,2026-05-05 04:50:19.519470
2091,a0,148.2683,148.177,2026-05-05 04:52:21.949484
2092,a1,98.78049,102.7747,2026-05-05 04:52:22.030912
2093,a2,157.6098,157.4583,2026-05-05 04:52:22.122496
2094,a3,167.3171,167.2774,2026-05-05 04:52:22.311162
2096,a0,148.3171,148.184,2026-05-05 04:55:06.630453
2097,a1,98.68293,102.5701,2026-05-05 04:55:06.726404
2099,a0,148.3171,148.2608,2026-05-05 04:57:09.014654
2100,a1,95.14634,97.72658,2026-05-05 04:57:09.411958
2101,a2,157.561,157.5289,2026-05-05 04:57:09.714285
2102,a3,167.3902,167.2715,2026-05-05 04:57:10.011329
2104,a0,148.3415,148.2989,2026-05-05 04:59:12.426536
2105,a1,96.02439,95.47606,2026-05-05 04:59:12.539493
2106,a2,157.6829,157.529,2026-05-05 04:59:12.709760
2107,a3,167.1219,167.1191,2026-05-05 04:59:12.817456
2109,a0,148.3902,148.3238,2026-05-05 05:01:14.969948
2110,a1,561.0,101.3652,2026-05-05 05:01:15.026869
2111,a2,157.5366,157.4908,2026-05-05 05:01:15.213193
2112,a3,167.1707,167.1295,2026-05-05 05:01:15.319703
2114,a0,148.2683,148.2678,2026-05-05 05:03:17.355949
2115,a1,102.8293,101.4384,2026-05-05 05:03:17.425740
2116,a2,157.4585,157.4987,2026-05-05 05:03:17.612320
2117,a3,167.1951,167.1575,2026-05-05 05:03:17.714895
2119,a0,148.3171,148.2531,2026-05-05 05:05:19.710418
2120,a1,104.1219,103.1189,2026-05-05 05:05:19.810367
2121,a2,157.5028,0.0,2026-05-05 05:05:19.920250
2122,a3,167.1707,167.1669,2026-05-05 05:05:20.017201
2124,a0,148.2195,148.2528,2026-05-05 05:07:22.284970
2125,a1,97.02439,97.34684,2026-05-05 05:07:22.322926
2126,a2,157.6585,157.5289,2026-05-05 05:07:22.422536
2127,a3,166.9756,167.1636,2026-05-05 05:07:22.612794
2129,a0,148.5122,148.3959,2026-05-05 05:09:24.556661
2130,a1,100.7805,99.06599,2026-05-05 05:09:24.634677
2131,a2,157.4634,157.5257,2026-05-05 05:09:24.735461
2132,a3,167.0732,167.1591,2026-05-05 05:09:24.910904
2134,a0,148.439,148.4809,2026-05-05 05:11:30.674073
2135,a1,101.3659,100.79,2026-05-05 05:11:30.719530
2136,a2,157.5122,157.518,2026-05-05 05:11:30.910513
2137,a3,167.1463,167.1958,2026-05-05 05:11:31.018341
2139,a0,148.5122,148.4825,2026-05-05 05:13:33.170053
2140,a1,101.4146,100.8212,2026-05-05 05:13:33.219048
2141,a2,157.5122,157.5177,2026-05-05 05:13:33.321530
2142,a3,167.2683,167.1994,2026-05-05 05:13:33.512898
2144,a0,148.4878,148.4828,2026-05-05 05:15:35.759185
2145,a1,101.439,100.8521,2026-05-05 05:15:35.823479
2146,a2,184.0,0.0,2026-05-05 05:15:35.920285
2148,a0,148.4146,148.4856,2026-05-05 05:17:41.363794
2149,a1,104.0976,103.591,2026-05-05 05:17:41.417515
2150,a2,157.439,157.5355,2026-05-05 05:17:41.518049
2151,a3,167.0244,167.114,2026-05-05 05:17:41.713182
2153,a0,148.4146,148.482,2026-05-05 05:19:44.390504
2154,a1,104.1463,103.6188,2026-05-05 05:19:44.420652
2155,a2,157.561,157.5367,2026-05-05 05:19:44.608974
2156,a3,167.2439,167.1205,2026-05-05 05:19:44.714192
2158,a0,148.3659,148.4762,2026-05-05 05:21:47.121603
2159,a1,104.2195,103.6488,2026-05-05 05:21:47.234405
2160,a2,15.1555,0.0,2026-05-05 05:21:47.411311
2162,a0,148.4878,148.4317,2026-05-05 05:23:49.367483
2163,a1,105.0,104.3714,2026-05-05 05:23:49.444970
2164,a2,157.6341,157.5502,2026-05-05 05:23:49.613030
2165,a3,167.0976,167.1534,2026-05-05 05:23:49.723210
2167,a0,148.439,148.3856,2026-05-05 05:25:51.943886
2168,a1,105.3171,104.9568,2026-05-05 05:25:52.070739
2169,a2,157.58,157.5786,2026-05-05 05:25:52.211959
2170,a3,167.1219,167.1821,2026-05-05 05:25:52.326163
2172,a0,148.2439,148.2551,2026-05-05 05:27:56.135298
2173,a1,71.09756,73.56678,2026-05-05 05:27:56.223075
2174,a2,157.5122,157.5579,2026-05-05 05:27:56.409047
2175,a3,167.2439,167.2124,2026-05-05 05:27:56.511722
2177,a0,148.3659,148.2606,2026-05-05 05:29:58.534388
2178,a1,71.2683,73.45186,2026-05-05 05:29:58.710233
2179,a2,157.6098,157.5605,2026-05-05 05:29:59.010000
2180,a3,167.2439,167.2139,2026-05-05 05:29:59.219227
2182,a0,148.3902,148.3327,2026-05-05 05:32:05.352874
2183,a1,83.58537,80.92101,2026-05-05 05:32:05.421393
2184,a2,157.4878,157.545,2026-05-05 05:32:05.609078
2185,a3,167.2927,167.2141,2026-05-05 05:32:05.714000
2187,a0,148.4146,148.3368,2026-05-05 05:34:08.022179
2188,a1,83.82927,81.06642,2026-05-05 05:34:08.121300
2189,a2,157.4878,157.5422,2026-05-05 05:34:08.221869
2190,a3,167.2195,167.2144,2026-05-05 05:34:08.323640
2192,a0,148.4634,148.3906,2026-05-05 05:36:13.403081
2193,a1,86.68293,84.41111,2026-05-05 05:36:13.496279
2194,a2,157.5366,157.5724,2026-05-05 05:36:13.610081
2195,a3,167.2439,167.2129,2026-05-05 05:36:13.716063
2197,a0,148.439,148.393,2026-05-05 05:38:16.185760
2198,a1,86.7561,84.52836,2026-05-05 05:38:16.218148
2199,a2,157.6341,157.5755,2026-05-05 05:38:16.321445
2200,a3,167.1707,167.2108,2026-05-05 05:38:16.511054
2202,a0,148.5854,148.4517,2026-05-05 05:40:18.917098
2203,a1,91.46342,88.72704,2026-05-05 05:40:19.119075
2204,a2,157.5854,157.5837,2026-05-05 05:40:19.222885
2205,a3,167.1951,167.2383,2026-05-05 05:40:19.322256
2207,a0,148.6098,148.5008,2026-05-05 05:42:21.605360
2208,a1,94.17073,92.17142,2026-05-05 05:42:21.708983
2209,a2,157.5122,157.5442,2026-05-05 05:42:21.812230
2210,a3,167.0976,167.2168,2026-05-05 05:42:21.920066
2212,a0,148.9024,148.7182,2026-05-05 05:44:27.307922
2213,a1,97.39024,96.19968,2026-05-05 05:44:27.411808
2214,a2,157.5854,157.5945,2026-05-05 05:44:27.528705
2215,a3,167.0976,167.1591,2026-05-05 05:44:27.616152
2217,a0,148.9024,148.7274,2026-05-05 05:46:29.901507
2218,a1,97.34146,96.25677,2026-05-05 05:46:29.991485
2219,a2,157.3902,157.5843,2026-05-05 05:46:30.114455
2220,a3,167.1951,167.1609,2026-05-05 05:46:30.215904
2222,a0,149.1219,149.0132,2026-05-05 05:48:35.252094
2223,a1,99.46342,98.73303,2026-05-05 05:48:35.320403
2224,a2,157.8537,157.6184,2026-05-05 05:48:35.423532
2225,a3,167.2927,167.2175,2026-05-05 05:48:35.620216
2227,a0,149.1707,149.0211,2026-05-05 05:50:38.136411
2228,a1,99.65854,98.7793,2026-05-05 05:50:38.222420
2229,a2,157.7561,157.6253,2026-05-05 05:50:38.318783
2230,a3,167.2683,167.2201,2026-05-05 05:50:38.512323
2232,a0,149.3415,149.3261,2026-05-05 05:52:43.715331
2233,a1,101.1219,100.6171,2026-05-05 05:52:43.821328
2234,a2,157.561,157.637,2026-05-05 05:52:43.919477
2235,a3,167.439,167.2541,2026-05-05 05:52:44.019311
2237,a0,149.3415,149.3269,2026-05-05 05:54:46.109576
2238,a1,101.2683,100.6497,2026-05-05 05:54:46.213531
2239,a2,157.4878,157.6295,2026-05-05 05:54:46.317256
2240,a3,167.2195,167.2524,2026-05-05 05:54:46.419373
2242,a0,149.7317,149.5679,2026-05-05 05:57:24.010156
2243,a1,102.4878,102.2059,2026-05-05 05:57:24.116714
2244,a2,157.8049,157.6713,2026-05-05 05:57:24.217111
2245,a3,167.2439,167.2822,2026-05-05 05:57:24.323387
2247,a0,149.561,149.5676,2026-05-05 05:59:26.708304
2248,a1,102.7073,102.231,2026-05-05 05:59:26.809656
2249,a2,157.7561,157.6755,2026-05-05 05:59:26.914296
2250,a3,167.2195,167.2791,2026-05-05 05:59:27.018609
2252,a0,149.6829,149.7433,2026-05-05 06:02:32.090252
2253,a1,103.3415,103.0227,2026-05-05 06:02:32.153885
2254,a2,157.6829,157.6949,2026-05-05 06:02:32.247368
2255,a3,167.2439,167.3394,2026-05-05 06:02:32.410438
2257,a0,149.7805,149.8465,2026-05-05 06:04:37.382400
2258,a1,103.7805,103.5443,2026-05-05 06:04:37.436522
2259,a2,157.7805,157.7455,2026-05-05 06:04:37.558924
2260,a3,167.3902,167.4024,2026-05-05 06:04:37.732187
2262,a0,149.7561,149.842,2026-05-05 06:06:39.769897
2263,a1,103.7073,103.5525,2026-05-05 06:06:39.890712
2264,a2,157.8293,157.7497,2026-05-05 06:06:40.019354
2265,a3,167.2927,167.3969,2026-05-05 06:06:40.125290
2267,a0,149.8049,149.8761,2026-05-05 06:08:46.569354
2268,a1,104.1951,104.0766,2026-05-05 06:08:46.653941
2269,a2,157.6829,157.715,2026-05-05 06:08:46.737904
2270,a3,167.3902,167.3677,2026-05-05 06:08:46.912298
2272,a0,149.8293,149.8738,2026-05-05 06:10:48.947658
2273,a1,104.1707,104.0813,2026-05-05 06:10:49.069549
2274,a2,157.7073,157.7146,2026-05-05 06:10:49.209281
2275,a3,167.6341,167.381,2026-05-05 06:10:49.313177
2277,a0,149.7805,149.8691,2026-05-05 06:12:51.242011
2278,a1,104.3171,104.0931,2026-05-05 06:12:51.330779
2279,a2,167.3865,0.0,2026-05-05 06:12:51.435085
2281,a0,149.9756,149.8535,2026-05-05 06:14:53.710314
2282,a1,104.3415,104.1875,2026-05-05 06:14:53.812302
2283,a2,157.7317,157.7225,2026-05-05 06:14:53.918242
2285,a0,150.0488,149.9314,2026-05-05 06:16:56.006714
2286,a1,104.4878,104.4524,2026-05-05 06:16:56.121104
2287,a2,157.439,15.7514,2026-05-05 06:16:56.214375
2288,a3,167.2195,167.2899,2026-05-05 06:16:56.320926
2290,a0,149.9268,149.9803,2026-05-05 06:18:58.353335
2291,a1,104.6098,104.5166,2026-05-05 06:18:58.428053
2292,a2,157.6585,157.7468,2026-05-05 06:18:58.608244
2293,a3,167.3902,167.2949,2026-05-05 06:18:58.814735
2295,a0,150.1951,150.0524,2026-05-05 06:21:03.305020
2296,a1,104.7805,104.6791,2026-05-05 06:21:03.407612
2297,a2,157.7561,157.7705,2026-05-05 06:21:03.513459
2298,a3,167.3415,167.3937,2026-05-05 06:21:03.619509
2300,a0,150.2439,150.0619,2026-05-05 06:23:05.912164
2301,a1,104.6829,104.6793,2026-05-05 06:23:06.017519
2302,a2,157.7561,157.7698,2026-05-05 06:23:06.119103
2303,a3,167.1951,167.3838,2026-05-05 06:23:06.216946
2305,a0,150.0,150.0692,2026-05-05 06:25:08.240044
2306,a1,104.8293,104.7581,2026-05-05 06:25:08.317455
2307,a2,158.0488,157.8099,2026-05-05 06:25:08.417285
2308,a3,167.4146,167.3825,2026-05-05 06:25:08.620266
2310,a0,150.1463,150.0905,2026-05-05 06:27:11.453945
2311,a1,104.7561,104.8286,2026-05-05 06:27:11.516434
2312,a2,157.7561,157.7764,2026-05-05 06:27:11.621386
2313,a3,167.3659,167.3786,2026-05-05 06:27:11.818827
2315,a0,150.3171,150.2594,2026-05-05 06:30:16.273634
2316,a1,105.1951,105.104,2026-05-05 06:30:16.315445
2317,a2,157.8537,157.8853,2026-05-05 06:30:16.422642
2318,a3,167.3415,167.4372,2026-05-05 06:30:16.610604
2320,a0,150.2683,150.2598,2026-05-05 06:32:18.522967
2321,a1,105.1707,105.1074,2026-05-05 06:32:18.616725
2322,a2,157.7317,157.8231,2026-05-05 06:32:18.904788
2323,a3,167.2683,167.3894,2026-05-05 06:32:19.206759
2325,a0,150.3415,150.2099,2026-05-05 06:34:22.626414
2326,a1,104.9756,105.0171,2026-05-05 06:34:22.718629
2327,a2,157.7073,157.7917,2026-05-05 06:34:22.905097
2328,a3,166.8537,167.2201,2026-05-05 06:34:23.009687
2330,a0,150.2927,150.2141,2026-05-05 06:36:25.200281
2331,a1,104.8537,105.0089,2026-05-05 06:36:25.306006
2332,a2,157.7561,157.7899,2026-05-05 06:36:25.411447
2333,a3,166.9512,167.2067,2026-05-05 06:36:25.523558
2335,a0,150.2683,150.2168,2026-05-05 06:38:27.469935
2336,a1,104.7561,104.9963,2026-05-05 06:38:27.520618
2338,a0,150.1219,150.1153,2026-05-05 06:40:33.717622
2339,a1,104.8293,104.787,2026-05-05 06:40:33.818292
2340,a2,157.9024,157.8583,2026-05-05 06:40:33.917237
2341,a3,167.0244,167.0719,2026-05-05 06:40:34.023451
2343,a0,150.1463,150.1169,2026-05-05 06:42:36.478433
2344,a1,104.9756,104.7964,2026-05-05 06:42:36.515182
2345,a2,157.8293,157.8569,2026-05-05 06:42:36.616246
2346,a3,167.0,167.0683,2026-05-05 06:42:36.726586
2348,a0,149.9024,149.9273,2026-05-05 06:44:42.209714
2349,a1,104.7561,104.7396,2026-05-05 06:44:42.423224
2350,a2,157.9024,157.8524,2026-05-05 06:44:42.535364
2351,a3,167.1707,167.0949,2026-05-05 06:44:42.706935
2353,a0,149.9512,149.9285,2026-05-05 06:46:44.971737
2354,a1,104.7561,104.7404,2026-05-05 06:46:45.042915
2355,a2,157.9268,157.8561,2026-05-05 06:46:45.217572
2356,a3,167.1707,167.0986,2026-05-05 06:46:45.344952
2358,a0,149.6341,149.77,2026-05-05 06:49:50.533116
2359,a1,104.4634,104.5446,2026-05-05 06:49:50.618898
2360,a2,157.7561,157.8132,2026-05-05 06:49:50.723951
2361,a3,167.0488,12.0,2026-05-05 06:49:50.912642
2363,a0,149.4878,149.6253,2026-05-05 06:51:52.875415
2364,a1,104.1707,104.2895,2026-05-05 06:51:52.919185
2365,a2,157.6585,157.8103,2026-05-05 06:51:53.108437
2367,a0,149.3171,149.4873,2026-05-05 06:53:55.587438
2368,a1,104.0976,104.1404,2026-05-05 06:53:55.630005
2369,a2,157.7073,157.789,2026-05-05 06:53:55.805394
2370,a3,167.1951,167.2073,2026-05-05 06:53:55.910236
2372,a0,149.1951,149.2189,2026-05-05 06:56:00.277121
2373,a1,104.3171,104.2859,2026-05-05 06:56:00.314312
2374,a2,157.8293,157.8111,2026-05-05 06:56:00.414143
2375,a3,167.1707,167.2033,2026-05-05 06:56:00.516502
2377,a0,149.0732,149.2116,2026-05-05 06:58:02.626536
2378,a1,104.3415,104.2887,2026-05-05 06:58:02.717291
2379,a2,157.7073,157.8059,2026-05-05 06:58:02.908864
2380,a3,167.2439,167.2054,2026-05-05 06:58:03.011718
2382,a0,148.9512,149.0077,2026-05-05 07:00:09.220333
2383,a1,104.1707,104.2521,2026-05-05 07:00:09.626906
2384,a2,157.9756,157.856,2026-05-05 07:00:09.915165
2385,a3,167.2195,167.2777,2026-05-05 07:00:10.111486
2387,a0,148.9512,149.0049,2026-05-05 07:02:12.421859
2388,a1,104.1219,104.2456,2026-05-05 07:02:12.516185
2389,a2,157.9512,157.8608,2026-05-05 07:02:12.705155
2390,a3,167.2195,167.2748,2026-05-05 07:02:12.811549
2392,a0,149.0244,149.0059,2026-05-05 07:04:14.787590
2393,a1,104.2195,104.2443,2026-05-05 07:04:14.817941
2394,a2,1.0,167.2368,2026-05-05 07:04:14.913207
2396,a0,148.7317,148.8115,2026-05-05 07:06:19.602381
2397,a1,103.8781,104.0196,2026-05-05 07:06:19.706376
2398,a2,157.8049,157.8207,2026-05-05 07:06:19.808678
2399,a3,167.1707,167.2417,2026-05-05 07:06:19.914510
2401,a0,148.7317,148.8075,2026-05-05 07:08:22.067736
2402,a1,103.8293,104.0101,2026-05-05 07:08:22.121552
2403,a2,157.8781,157.8235,2026-05-05 07:08:22.306808
2404,a3,167.1707,167.2382,2026-05-05 07:08:22.418556
2406,a0,148.8293,148.8465,2026-05-05 07:10:28.007276
2407,a1,103.561,103.8379,2026-05-05 07:10:28.111445
2408,a2,157.9024,157.8569,2026-05-05 07:10:28.213500
2409,a3,167.3659,167.2556,2026-05-05 07:10:28.314459
2411,a0,148.7561,148.8419,2026-05-05 07:12:30.406222
2412,a1,103.7317,103.8326,2026-05-05 07:12:30.506661
2413,a2,157.8293,157.8555,2026-05-05 07:12:30.612946
2414,a3,167.3171,167.2587,2026-05-05 07:12:30.715038
2416,a0,148.8537,148.8425,2026-05-05 07:14:33.098052
2417,a1,103.9024,103.836,2026-05-05 07:14:33.201695
2418,a2,1.254,0.0,2026-05-05 07:14:33.306535
2420,a0,148.8537,148.9241,2026-05-05 07:16:35.339554
2421,a1,103.7561,103.7853,2026-05-05 07:16:35.410758
2422,a2,157.8537,157.8862,2026-05-05 07:16:35.601005
2424,a0,149.561,149.4112,2026-05-05 07:18:40.610907
2425,a1,104.0,104.0728,2026-05-05 07:18:40.715590
2426,a2,157.9756,157.8716,2026-05-05 07:18:40.810540
2427,a3,167.3171,167.3197,2026-05-05 07:18:41.001671
2429,a0,149.5122,149.4162,2026-05-05 07:20:42.946705
2430,a1,104.2439,104.0814,2026-05-05 07:20:43.018462
