id,capteur,raw,filtered,date
12099,a3,169.0732,169.1281,2026-05-08 08:35:31.485881
12100,a6,1023.0,1022.983,2026-05-08 08:35:31.768665
12101,a0,169.9512,169.8252,2026-05-08 08:37:33.878116
12102,a1,137.2927,137.0947,2026-05-08 08:37:34.162940
12103,a2,280.1951,279.747,2026-05-08 08:37:34.495653
12104,a3,169.1463,169.129,2026-05-08 08:37:34.804055
12105,a6,1022.976,1022.982,2026-05-08 08:37:35.099962
12106,a0,169.7073,169.8235,2026-05-08 08:39:37.639896
12107,a1,137.0,137.1277,2026-05-08 08:39:37.930337
12108,a2,279.7317,280.1117,2026-05-08 08:39:38.197334
12109,a3,169.1463,169.1158,2026-05-08 08:39:38.464072
12110,a6,1022.878,1022.942,2026-05-08 08:39:38.920357
12111,a0,169.9024,169.8619,2026-05-08 08:41:41.918853
12112,a1,137.0976,137.144,2026-05-08 08:41:42.455818
12113,a2,279.9512,280.1291,2026-05-08 08:41:42.756643
12114,a3,169.0488,169.1125,2026-05-08 08:41:43.024478
12115,a6,1023.0,1022.945,2026-05-08 08:41:43.286348
12116,a0,169.7805,169.8991,2026-05-08 08:43:47.615116
12117,a1,137.2195,137.2321,2026-05-08 08:43:47.878292
12118,a2,280.2195,280.2827,2026-05-08 08:43:48.189395
12119,a3,169.0488,169.1092,2026-05-08 08:43:48.497320
12120,a6,1022.976,1022.969,2026-05-08 08:43:48.921558
12121,a0,169.9268,169.9005,2026-05-08 08:45:51.517937
12122,a1,137.1707,137.2291,2026-05-08 08:45:51.804178
12123,a2,279.9512,280.2661,2026-05-08 08:45:52.113477
12124,a3,169.1219,169.1098,2026-05-08 08:45:52.392133
12125,a6,1023.0,1022.97,2026-05-08 08:45:52.642682
12126,a0,169.7561,169.8932,2026-05-08 08:47:55.387137
12127,a1,137.439,137.2396,2026-05-08 08:47:55.713373
12128,a2,289.1219,169.1211,2026-05-08 08:47:56.005460
12129,a6,1022.951,1022.969,2026-05-08 08:47:56.288657
12130,a0,169.6829,169.8951,2026-05-08 08:50:02.854085
12131,a1,137.3659,137.282,2026-05-08 08:50:03.222717
12132,a2,280.2927,280.3462,2026-05-08 08:50:03.480423
12133,a3,169.0976,169.1153,2026-05-08 08:50:03.739708
12134,a6,1023.0,1022.965,2026-05-08 08:50:03.995459
12135,a0,170.0732,169.904,2026-05-08 08:52:06.473442
12136,a1,137.0244,137.2691,2026-05-08 08:52:06.788426
12137,a2,280.0,280.3289,2026-05-08 08:52:07.046482
12138,a3,169.0976,169.1144,2026-05-08 08:52:07.305777
12139,a6,1023.0,1022.967,2026-05-08 08:52:07.587969
12140,a0,169.6829,169.9183,2026-05-08 08:54:12.147092
12141,a1,137.2195,137.2723,2026-05-08 08:54:12.443403
12142,a2,281.9512,281.5781,2026-05-08 08:54:12.690226
12143,a3,168.8293,169.0983,2026-05-08 08:54:12.943948
12144,a6,1022.902,1022.973,2026-05-08 08:54:13.219544
12145,a0,170.1951,169.9321,2026-05-08 08:56:15.718228
12146,a1,137.3902,137.2782,2026-05-08 08:56:15.993584
12147,a2,281.8537,281.5919,2026-05-08 08:56:16.313242
12148,a3,169.0732,169.097,2026-05-08 08:56:16.599808
12149,a6,1023.0,1022.974,2026-05-08 08:56:16.848564
12150,a0,169.9268,170.0332,2026-05-08 08:58:20.560569
12151,a1,137.2683,137.4171,2026-05-08 08:58:20.893513
12152,a2,282.2195,276.9915,2026-05-08 08:58:21.178748
12153,a3,169.0732,169.0911,2026-05-08 08:58:21.459666
12154,a6,1023.0,1022.962,2026-05-08 08:58:21.795590
12155,a0,170.1219,170.0377,2026-05-08 09:00:24.530710
12156,a1,137.2927,137.4108,2026-05-08 09:00:24.835209
12157,a2,281.6342,277.2236,2026-05-08 09:00:25.130146
12158,a3,169.2195,169.0975,2026-05-08 09:00:25.430506
12159,a6,1022.951,1022.961,2026-05-08 09:00:25.791937
12160,a0,169.8293,170.0273,2026-05-08 09:02:27.914690
12161,a1,137.5854,137.4196,2026-05-08 09:02:28.236518
12162,a2,169.1707,169.0956,2026-05-08 09:02:28.527887
12163,a6,1023.0,1022.961,2026-05-08 09:02:28.857521
12164,a0,170.0244,170.0032,2026-05-08 09:04:31.007494
12165,a1,137.0976,137.3841,2026-05-08 09:04:31.290233
12166,a2,283.0,280.9735,2026-05-08 09:04:31.639291
12167,a3,169.08,169.1101,2026-05-08 09:04:31.916392
12168,a6,1023.0,1022.964,2026-05-08 09:04:32.250929
12169,a0,170.0488,170.0654,2026-05-08 09:06:34.945063
12170,a1,137.561,137.4336,2026-05-08 09:06:35.205459
12171,a2,281.9756964,0.0,2026-05-08 09:06:35.548974
12172,a0,170.0488,170.0643,2026-05-08 09:08:39.580271
12173,a1,137.439,137.35,2026-05-08 09:08:39.884558
12174,a2,281.5854,282.182,2026-05-08 09:08:40.166130
12175,a3,169.0976,169.0869,2026-05-08 09:08:40.432346
12176,a6,1023.0,1022.976,2026-05-08 09:08:40.723653
12177,a0,170.1707,170.0697,2026-05-08 09:10:42.785973
12178,a1,137.5366,137.3593,2026-05-08 09:10:43.052270
12179,a2,281.5366,282.1498,2026-05-08 09:10:43.311865
12180,a3,169.0976,169.0874,2026-05-08 09:10:43.633805
12181,a6,1023.0,1022.977,2026-05-08 09:10:43.896906
12182,a0,170.0976,170.0711,2026-05-08 09:12:46.192026
12183,a1,137.2927,137.356,2026-05-08 09:12:46.443562
12184,a2,2.0851,0.0,2026-05-08 09:12:46.702108
12185,a6,1023.0,1022.98,2026-05-08 09:12:47.027567
12186,a0,170.0488,170.0733,2026-05-08 09:14:49.545228
12187,a1,137.1219,137.2913,2026-05-08 09:14:49.814298
12188,a2,282.2927,281.8515,2026-05-08 09:14:50.096076
12189,a3,169.1463,169.948,2026-05-08 09:14:50.373970
12190,a6,1022.976,1022.978,2026-05-08 09:14:50.630432
12191,a0,170.2683,170.0827,2026-05-08 09:16:52.787151
12192,a1,137.2439,137.3882,2026-05-08 09:16:53.047170
12193,a2,281.3903,281.8305,2026-05-08 09:16:53.324693
12194,a3,168.9512,169.0985,2026-05-08 09:16:53.623262
12195,a6,1023.0,1022.975,2026-05-08 09:16:53.887126
12196,a0,170.2927,170.0988,2026-05-08 09:18:56.170012
12197,a1,137.439,169.064,2026-05-08 09:18:56.427802
12198,a6,1023.0,1022.958,2026-05-08 09:18:56.736892
12199,a0,170.1463,170.1812,2026-05-08 09:20:58.869025
12200,a1,137.0976,137.294,2026-05-08 09:20:59.233264
12201,a2,282.0976,273.9769,2026-05-08 09:20:59.483306
12202,a3,169.0,169.0394,2026-05-08 09:20:59.737247
12203,a6,1023.0,1022.971,2026-05-08 09:21:00.001977
12204,a0,170.2927,170.2041,2026-05-08 09:23:02.480117
12205,a1,137.0488,137.3123,2026-05-08 09:23:02.756648
12206,a2,282.1219,274.3841,2026-05-08 09:23:03.025842
12207,a3,169.0,169.0374,2026-05-08 09:23:03.282211
12208,a6,1023.0,1022.973,2026-05-08 09:23:03.537283
12209,a0,170.0488,170.2135,2026-05-08 09:25:09.936090
12210,a1,136.6098,136.9651,2026-05-08 09:25:10.289502
12211,a2,282.3658,281.9465,2026-05-08 09:25:10.595163
12212,a3,169.1707,169.0724,2026-05-08 09:25:10.872126
12213,a6,1022.976,1022.973,2026-05-08 09:25:11.130241
12214,a0,170.1219,170.2089,2026-05-08 09:27:13.234310
12215,a1,136.8781,136.9608,2026-05-08 09:27:13.542704
12216,a2,284.1951,282.0589,2026-05-08 09:27:13.831072
12217,a3,169.0976,169.0737,2026-05-08 09:27:14.320487
12218,a6,1022.902,1022.969,2026-05-08 09:27:14.923658
12219,a0,170.3902,170.2262,2026-05-08 09:29:18.830261
12220,a1,136.7073,136.7459,2026-05-08 09:29:19.220365
12221,a2,282.2439,282.174,2026-05-08 09:29:19.555816
12222,a3,169.1463,169.0637,2026-05-08 09:29:19.847534
12223,a6,1022.927,1022.975,2026-05-08 09:29:20.106559
12224,a0,170.3659,170.2332,2026-05-08 09:31:22.506762
12225,a1,136.7805,136.7477,2026-05-08 09:31:22.838518
12226,a2,281.2683,282.1287,2026-05-08 09:31:23.133275
12227,a3,168.9512,169.0581,2026-05-08 09:31:23.427131
12228,a6,1022.927,1022.973,2026-05-08 09:31:23.726288
12229,a0,170.6098,170.2775,2026-05-08 09:33:27.095355
12230,a1,136.9512,136.7961,2026-05-08 09:33:27.513285
12231,a2,281.9024,282.3923,2026-05-08 09:33:27.824890
12232,a3,169.0244,169.0309,2026-05-08 09:33:28.110385
12233,a6,1023.0,1022.962,2026-05-08 09:33:28.458026
12234,a0,170.439,170.2856,2026-05-08 09:35:30.953352
12235,a1,136.6585,136.7892,2026-05-08 09:35:31.235143
12236,a2,281.9512,282.3702,2026-05-08 09:35:31.538324
12237,a3,168.9512,169.0269,2026-05-08 09:35:31.859557
12238,a6,1023.0,1022.964,2026-05-08 09:35:32.150352
12239,a0,170.3415,170.3227,2026-05-08 09:37:36.042334
12240,a1,137.0732,137.0601,2026-05-08 09:37:36.345300
12241,a2,281.1707,281.3506,2026-05-08 09:37:36.623563
12242,a3,169.0732,169.0447,2026-05-08 09:37:36.897028
12243,a6,1023.0,1022.97,2026-05-08 09:37:37.174747
12244,a0,170.2439,170.3187,2026-05-08 09:39:39.317903
12245,a1,137.0732,137.0607,2026-05-08 09:39:39.615010
12246,a2,280.5122,281.3087,2026-05-08 09:39:39.892303
12247,a3,169.2439,169.0546,2026-05-08 09:39:40.179420
12248,a6,1022.927,1022.968,2026-05-08 09:39:40.428486
12249,a0,170.1219,170.3221,2026-05-08 09:41:42.553194
12250,a1,137.4146,137.2452,2026-05-08 09:41:42.929133
12251,a2,281.4878,281.0963,2026-05-08 09:41:43.195236
12252,a3,169.00976,169.0771,2026-05-08 09:41:43.449413
12253,a6,1023.0,1022.976,2026-05-08 09:41:43.709565
12254,a0,170.3659,170.3322,2026-05-08 09:43:46.420976
12255,a1,137.1951,137.3848,2026-05-08 09:43:46.691859
12256,a2,280.439,281.1147,2026-05-08 09:43:46.974968
12257,a3,168.9756,169.072,2026-05-08 09:43:47.293655
12258,a6,1023.0,1022.977,2026-05-08 09:43:47.566733
12259,a0,170.561,170.3436,2026-05-08 09:45:49.699640
12260,a1,137.1951,137.3753,2026-05-08 09:45:49.986502
12261,a2,281.0531,0.0,2026-05-08 09:45:50.288549
12262,a6,1022.976,1022.98,2026-05-08 09:45:50.556133
12263,a0,170.3659,170.4014,2026-05-08 09:47:55.557259
12264,a1,137.7073,137.7878,2026-05-08 09:47:55.857111
12265,a2,282.0488,281.0262,2026-05-08 09:47:56.115932
12266,a3,169.1219,169.0777,2026-05-08 09:47:56.367325
12267,a6,1023.0,1022.977,2026-05-08 09:47:56.649030
12268,a0,170.4634,170.4045,2026-05-08 09:49:59.304024
12269,a1,137.8293,137.7899,2026-05-08 09:49:59.576443
12270,a2,281.2683,281.0383,2026-05-08 09:49:59.892648
12271,a3,169.2195,169.0848,2026-05-08 09:50:00.169007
12272,a6,1023.0,1022.978,2026-05-08 09:50:00.453962
12273,a0,170.2927,170.4141,2026-05-08 09:52:02.918207
12274,a1,138.0732,137.8395,2026-05-08 09:52:03.237521
12275,a2,281.4146,281.1787,2026-05-08 09:52:03.499896
12276,a3,169.1463,169.0131,2026-05-08 09:52:03.801943
12277,a6,1023.0,1022.973,2026-05-08 09:52:04.074020
12278,a0,170.4878,170.4449,2026-05-08 09:54:06.262233
12279,a1,138.0976,138.037,2026-05-08 09:54:06.566722
12280,a2,280.9756,281.0576,2026-05-08 09:54:06.826524
12281,a3,169.1463,169.0198,2026-05-08 09:54:07.125291
12282,a6,1023.0,1022.975,2026-05-08 09:54:07.385204
12283,a0,170.5122,170.4482,2026-05-08 09:56:09.736058
12284,a1,138.2195,138.0462,2026-05-08 09:56:10.024901
12285,a2,22.0,0.0,2026-05-08 09:56:10.307956
12286,a3,169.1707,169.0521,2026-05-08 09:56:10.564806
12287,a6,1023.0,1022.981,2026-05-08 09:56:10.819593
12288,a0,170.4634,170.469,2026-05-08 09:58:12.948606
12289,a1,138.3415,138.2792,2026-05-08 09:58:13.223703
12290,a2,281.6585,281.4763,2026-05-08 09:58:13.543693
12291,a3,169.1707,169.0362,2026-05-08 09:58:13.809981
12292,a6,1023.0,1022.971,2026-05-08 09:58:14.092488
12293,a0,170.5122,170.4752,2026-05-08 10:00:16.654716
12294,a1,138.5122,138.3619,2026-05-08 10:00:16.946563
12295,a2,282.2195,281.5134,2026-05-08 10:00:17.279580
12296,a3,169.0,169.0344,2026-05-08 10:00:17.581076
12297,a6,1023.0,1022.972,2026-05-08 10:00:17.954760
12298,a0,170.7073,170.4868,2026-05-08 10:02:20.349732
12299,a1,138.7561,138.3816,2026-05-08 10:02:20.686882
12300,a2,283.0,169.0188,2026-05-08 10:02:20.996585
12301,a6,1023.0,1022.972,2026-05-08 10:02:21.280010
12302,a0,170.3171,170.4795,2026-05-08 10:04:23.453723
12303,a1,138.5122,138.5142,2026-05-08 10:04:23.757405
12304,a2,281.7073,282.0522,2026-05-08 10:04:24.041579
12305,a3,169.1951,169.0633,2026-05-08 10:04:24.351022
12306,a6,1022.976,1022.975,2026-05-08 10:04:24.681996
12307,a0,170.561,170.5019,2026-05-08 10:06:26.853726
12308,a1,138.8293,138.648,2026-05-08 10:06:27.136441
12309,a2,282.0976,281.8412,2026-05-08 10:06:27.404952
12310,a3,168.8537,169.019,2026-05-08 10:06:27.710499
12311,a6,1022.756,1022.951,2026-05-08 10:06:27.964526
12312,a0,170.439,281.7762,2026-05-08 10:08:30.684974
12313,a3,169.0488,169.036,2026-05-08 10:08:30.987059
12314,a6,1022.854,1022.975,2026-05-08 10:08:31.252820
12315,a0,170.6341,170.5809,2026-05-08 10:10:35.964019
12316,a1,139.0732,138.9827,2026-05-08 10:10:36.238584
12317,a2,283.3171,282.0728,2026-05-08 10:10:36.622914
12318,a3,169.2195,169.023,2026-05-08 10:10:36.905401
12319,a6,1022.878,1022.965,2026-05-08 10:10:37.174214
12320,a0,170.5366,170.5787,2026-05-08 10:12:39.288519
12321,a1,139.1219,138.9897,2026-05-08 10:12:39.570395
12322,a2,282.8049,282.1094,2026-05-08 10:12:39.885495
12323,a3,169.0244,169.0231,2026-05-08 10:12:40.164952
12324,a6,1023.0,1022.967,2026-05-08 10:12:40.428151
12325,a0,170.7561,170.6031,2026-05-08 10:14:44.864004
12326,a1,139.3902,139.1984,2026-05-08 10:14:45.138139
12327,a2,282.9024,283.8141,2026-05-08 10:14:45.433849
12328,a3,169.0244,169.0363,2026-05-08 10:14:45.743663
12329,a6,1023.0,1022.976,2026-05-08 10:14:46.020859
12330,a0,170.6585,170.6058,2026-05-08 10:16:48.188009
12331,a1,139.1707,139.197,2026-05-08 10:16:49.037090
12332,a2,284.1219,283.8295,2026-05-08 10:16:49.280511
12333,a3,168.8537,169.0271,2026-05-08 10:16:49.564459
12334,a6,1022.805,1022.967,2026-05-08 10:16:49.823842
12335,a0,170.561,170.6036,2026-05-08 10:18:51.999693
12336,a1,139.3171,139.203,2026-05-08 10:18:52.286292
12337,a2,169.0378,0.0,2026-05-08 10:18:52.541602
12338,a6,1023.0,1022.96,2026-05-08 10:18:52.793177
12339,a0,170.7073,170.6371,2026-05-08 10:20:55.105105
12340,a1,139.3902,139.3165,2026-05-08 10:20:55.409041
12341,a2,283.8293,283.833,2026-05-08 10:20:55.713969
12342,a3,168.9756,168.996,2026-05-08 10:20:55.970754
12343,a6,1023.0,1022.967,2026-05-08 10:20:56.229883
12344,a0,170.561,170.6547,2026-05-08 10:23:01.952395
12345,a1,139.7561,139.4829,2026-05-08 10:23:02.279804
12346,a2,284.439,284.1176,2026-05-08 10:23:02.571183
12347,a3,169.1219,168.9925,2026-05-08 10:23:02.932430
12348,a6,1023.0,1022.979,2026-05-08 10:23:03.225417
12349,a0,170.7805,170.661,2026-05-08 10:25:05.664936
12350,a1,139.561,139.4868,2026-05-08 10:25:05.992432
12351,a2,285.1951,284.1715,2026-05-08 10:25:06.390735
12352,a3,169.0976,168.9977,2026-05-08 10:25:06.666318
12353,a6,1023.0,1022.98,2026-05-08 10:25:06.942701
12354,a0,170.6829,170.7212,2026-05-08 10:27:09.265128
12355,a1,139.4878,139.5651,2026-05-08 10:27:09.664907
12356,a2,284.0,284.1234,2026-05-08 10:27:09.952174
12357,a3,0.0,0.0,2026-05-08 10:27:10.243787
12358,a6,1023.0,1022.955,2026-05-08 10:27:10.516139
12359,a0,170.3415,170.7341,2026-05-08 10:29:12.981219
12360,a1,139.9512,139.596,2026-05-08 10:29:13.282282
12361,a2,283.7561,283.9997,2026-05-08 10:29:13.583324
12362,a3,168.9756,168.9865,2026-05-08 10:29:13.857119
12363,a6,1022.927,1022.953,2026-05-08 10:29:14.130323
12364,a0,170.7805,170.6965,2026-05-08 10:31:19.241753
12365,a1,139.439,139.5279,2026-05-08 10:31:19.541867
12366,a2,283.4878,283.7032,2026-05-08 10:31:19.837922
12367,a3,169.0244,168.9987,2026-05-08 10:31:20.117192
12368,a6,1023.0,1022.98,2026-05-08 10:31:20.379852
12369,a0,170.8537,170.7043,2026-05-08 10:33:22.725268
12370,a1,139.8049,139.5418,2026-05-08 10:33:23.032289
12371,a2,283.0,283.6681,2026-05-08 10:33:23.301810
12372,a3,169.0,168.9987,2026-05-08 10:33:23.554503
12373,a6,1023.0,1022.981,2026-05-08 10:33:23.820110
12374,a0,170.561,170.7562,2026-05-08 10:35:26.099544
12375,a1,139.7073,139.5844,2026-05-08 10:35:26.424017
12376,a2,287.8537,284.6946,2026-05-08 10:35:26.723098
12377,a3,169.0,168.97662,2026-05-08 10:35:26.976154
12378,a6,1023.0,1022.977,2026-05-08 10:35:27.237492
12379,a0,170.7805,170.7523,2026-05-08 10:37:29.380281
12380,a1,139.7805,139.6752,2026-05-08 10:37:29.693968
12381,a2,284.3903,284.3001,2026-05-08 10:37:29.967059
12382,a3,169.1951,168.9776,2026-05-08 10:37:30.299338
12383,a6,1023.0,1022.978,2026-05-08 10:37:30.562971
12384,a0,170.8537,170.8082,2026-05-08 10:39:37.501480
12385,a1,139.8049,139.742,2026-05-08 10:39:37.798666
12386,a2,281.6342,282.5397,2026-05-08 10:39:38.066322
12387,a3,168.9756,168.9768,2026-05-08 10:39:38.340780
12388,a6,1023.0,1022.973,2026-05-08 10:39:38.623535
12389,a0,170.8781,170.8117,2026-05-08 10:41:40.982759
12390,a1,139.8049,139.7451,2026-05-08 10:41:41.291982
12391,a2,281.9756,282.5115,2026-05-08 10:41:41.621310
12392,a3,168.9756,168.9767,2026-05-08 10:41:42.220986
12393,a6,1022.976,1022.973,2026-05-08 10:41:42.692882
12394,a0,171.0244,170.8549,2026-05-08 10:43:45.229050
12395,a1,139.6098,139.7894,2026-05-08 10:43:45.484057
12396,a2,282.4146,282.5487,2026-05-08 10:43:45.785971
12397,a3,168.9756,168.9654,2026-05-08 10:43:46.060154
12398,a6,1023.0,1022.959,2026-05-08 10:43:46.355935
12399,a0,170.7805,170.8512,2026-05-08 10:45:49.075450
12400,a1,139.8781,139.7938,2026-05-08 10:45:49.362286
12401,a2,283.5854,282.6005,2026-05-08 10:45:49.620238
12402,a3,169.0488,168.9696,2026-05-08 10:45:49.904458
12403,a6,1023.0,1022.961,2026-05-08 10:45:50.172420
12404,a0,170.6341,170.8775,2026-05-08 10:47:53.878018
12405,a1,140.1219,139.9725,2026-05-08 10:47:54.276777
12406,a2,282.7561,282.7443,2026-05-08 10:47:54.552242
12407,a3,168.8049,168.9641,2026-05-08 10:47:54.815072
12408,a6,1023.0,1022.981,2026-05-08 10:47:55.096387
12409,a0,171.0732,170.8873,2026-05-08 10:49:57.290944
12410,a1,140.0732,139.9776,2026-05-08 10:49:57.617945
12411,a2,282.6097,282.7376,2026-05-08 10:49:57.916095
12412,a3,168.9268,168.9622,2026-05-08 10:49:58.233076
12413,a6,1023.0,1022.982,2026-05-08 10:49:58.585413
12414,a0,171.0244,170.914,2026-05-08 10:52:03.148111
12415,a1,140.2439,140.2115,2026-05-08 10:52:03.431034
12416,a2,283.1951,282.5879,2026-05-08 10:52:03.718501
12417,a3,169.0,168.9623,2026-05-08 10:52:04.030416
12418,a6,1022.927,1022.968,2026-05-08 10:52:04.361138
12419,a0,170.8293,170.9098,2026-05-08 10:54:06.846284
12420,a1,140.3171,140.2168,2026-05-08 10:54:07.173285
12421,a2,282.3415,282.5755,2026-05-08 10:54:07.501203
12422,a3,168.8781,168.9581,2026-05-08 10:54:07.801247
12423,a6,1022.927,1022.966,2026-05-08 10:54:08.096498
12424,a0,170.8781,170.978,2026-05-08 10:56:10.512134
12425,a1,140.3415,140.3055,2026-05-08 10:56:10.830866
12426,a2,282.4146,282.4857,2026-05-08 10:56:11.160367
12427,a3,169.0,168.9936,2026-05-08 10:56:11.478217
12428,a6,1023.0,1022.956,2026-05-08 10:56:11.767232
12429,a0,170.7561,170.9254,2026-05-08 10:58:14.078952
12430,a1,140.6585,140.3307,2026-05-08 10:58:14.525471
12431,a2,282.561,282.5901,2026-05-08 10:58:15.120265
12432,a3,168.8781,168.9304,2026-05-08 10:58:15.375320
12433,a6,1022.927,1022.954,2026-05-08 10:58:15.647803
12434,a0,171.2439,171.0125,2026-05-08 11:00:19.853993
12435,a1,140.6341,140.4931,2026-05-08 11:00:20.182002
12436,a2,283.5854,284.084,2026-05-08 11:00:20.444879
12437,a3,169.0488,168.9806,2026-05-08 11:00:20.735419
12438,a6,1023.0,1022.969,2026-05-08 11:00:21.005574
12439,a0,170.9512,171.0095,2026-05-08 11:02:23.128146
12440,a1,140.3171,140.4843,2026-05-08 11:02:23.391723
12441,a2,285.0244,284.131,2026-05-08 11:02:23.648966
12442,a3,168.9756,168.9803,2026-05-08 11:02:23.931996
12443,a6,1023.0,1022.97,2026-05-08 11:02:24.206863
12444,a0,170.7073,171.024,2026-05-08 11:04:26.919161
12445,a1,140.9512,140.6133,2026-05-08 11:04:27.210134
12446,a2,282.7073,284.2924,2026-05-08 11:04:27.469039
12447,a3,169.0,168.9772,2026-05-08 11:04:27.734235
12448,a6,1023.0,1022.964,2026-05-08 11:04:28.015219
12449,a0,171.0488,170.9923,2026-05-08 11:06:30.470677
12450,a1,140.8293,140.7039,2026-05-08 11:06:30.758980
12451,a2,285.5122,283.4713,2026-05-08 11:06:31.019956
12452,a3,168.9024,168.9431,2026-05-08 11:06:31.307613
12453,a6,1022.805,1022.956,2026-05-08 11:06:31.569328
12454,a0,170.9512,170.9902,2026-05-08 11:08:34.059979
12455,a1,140.1951,140.6784,2026-05-08 11:08:34.334393
12456,a2,0.0,168.9301,2026-05-08 11:08:34.629989
12457,a6,1023.0,1022.977,2026-05-08 11:08:34.886357
12458,a0,171.0488,171.103,2026-05-08 11:10:37.544925
12459,a1,22.975,0.0,2026-05-08 11:10:37.823988
12460,a0,171.8781,171.3115,2026-05-08 11:12:40.029153
12461,a1,127.4634,132.8497,2026-05-08 11:12:40.327900
12462,a2,284.1707,284.3175,2026-05-08 11:12:40.616707
12463,a3,168.9268,168.9415,2026-05-08 11:12:40.877518
12464,a6,1022.927,1022.973,2026-05-08 11:12:41.151783
12465,a0,172.0488,171.8797,2026-05-08 11:14:43.765032
12466,a1,126.7073,126.6343,2026-05-08 11:14:44.153918
12467,a2,285.9756,285.0567,2026-05-08 11:14:44.469534
12468,a3,169.0732,168.939,2026-05-08 11:14:44.761816
12469,a6,1022.854,1022.968,2026-05-08 11:14:45.044239
12470,a0,171.7561,171.8735,2026-05-08 11:16:47.399917
12471,a1,126.8049,126.6428,2026-05-08 11:16:47.740848
12472,a2,284.8293,285.0453,2026-05-08 11:16:48.049040
12473,a3,168.9268,168.9384,2026-05-08 11:16:48.329268
12474,a6,1023.0,1022.97,2026-05-08 11:16:48.613983
12475,a0,171.2683,171.5636,2026-05-08 11:18:52.111210
12476,a1,129.8049,128.9083,2026-05-08 11:18:52.402303
12477,a2,285.4634,284.5974,2026-05-08 11:18:52.692161
12478,a3,168.9756,168.9647,2026-05-08 11:18:53.009783
12479,a6,1023.0,1022.955,2026-05-08 11:18:53.333457
12480,a0,171.7317,171.572,2026-05-08 11:20:55.809449
12481,a1,129.9756,128.9616,2026-05-08 11:20:56.131079
12482,a2,285.2927,284.6322,2026-05-08 11:20:56.411511
12483,a3,168.9756,168.9653,2026-05-08 11:20:56.724532
12484,a6,1023.0,1022.957,2026-05-08 11:20:57.016083
12485,a0,171.1219,171.2092,2026-05-08 11:23:01.322760
12486,a1,132.6829,131.8224,2026-05-08 11:23:01.643975
12487,a2,284.2683,284.2513,2026-05-08 11:23:01.924770
12488,a3,168.8049,168.9254,2026-05-08 11:23:02.213285
12489,a6,1023.0,1022.954,2026-05-08 11:23:02.533652
12490,a0,171.0976,171.2036,2026-05-08 11:25:04.992639
12491,a1,133.0488,131.8837,2026-05-08 11:25:05.274090
12492,a2,285.6342,284.3205,2026-05-08 11:25:05.524044
12493,a3,169.0244,168.9303,2026-05-08 11:25:05.789966
12494,a6,1022.976,1022.956,2026-05-08 11:25:06.062255
12495,a0,170.9756,171.1187,2026-05-08 11:27:09.762539
12496,a1,135.1707,134.3621,2026-05-08 11:27:10.053036
12497,a2,282.7073,283.6776,2026-05-08 11:27:10.335938
12498,a3,168.9268,168.9352,2026-05-08 11:27:10.604539
12499,a6,1023.0,1022.971,2026-05-08 11:27:10.859085
12500,a0,171.0732,171.1164,2026-05-08 11:29:13.183700
12501,a1,135.0976,134.3989,2026-05-08 11:29:13.442021
12502,a2,282.2927,283.6083,2026-05-08 11:29:13.757728
12503,a3,169.0488,168.9409,2026-05-08 11:29:14.032234
12504,a6,1023.0,1022.972,2026-05-08 11:29:14.325417
12505,a0,171.1951,171.1275,2026-05-08 11:32:21.439811
12506,a1,136.8781,136.4478,2026-05-08 11:32:21.725876
12507,a2,283.3415,283.3264,2026-05-08 11:32:22.031950
12508,a3,168.9268,168.9068,2026-05-08 11:32:22.356006
12509,a6,1023.0,1022.975,2026-05-08 11:32:22.644398
12510,a0,171.0976,171.126,2026-05-08 11:34:25.392692
12511,a1,137.2195,136.4864,2026-05-08 11:34:25.724477
12512,a2,283.0488,283.3125,2026-05-08 11:34:26.086235
12513,a3,168.6585,168.8943,2026-05-08 11:34:26.466279
12514,a6,1023.0,1022.976,2026-05-08 11:34:26.789706
12515,a0,171.2195,171.1307,2026-05-08 11:36:28.980081
12516,a1,136.9268,136.5084,2026-05-08 11:36:29.262793
12517,a2,22.984,0.0,2026-05-08 11:36:29.561523
12518,a0,171.1219,171.1606,2026-05-08 11:38:31.696869
12519,a1,137.4878,137.1149,2026-05-08 11:38:31.959881
12520,a2,283.6342,283.4212,2026-05-08 11:38:32.241449
12521,a3,169.0732,168.9758,2026-05-08 11:38:32.514496
12522,a6,1022.927,1022.963,2026-05-08 11:38:32.777416
12523,a0,170.8781,171.1459,2026-05-08 11:40:35.397974
12524,a1a6,1023.0,1022.973,2026-05-08 11:40:35.668326
12525,a0,171.2683,171.1429,2026-05-08 11:42:37.744441
12526,a1,138.8049,138.1329,2026-05-08 11:42:38.116522
12527,a2,284.7073,283.4958,2026-05-08 11:42:38.377541
12528,a3,169.0488,168.9135,2026-05-08 11:42:38.918660
12529,a6,1023.0,1022.975,2026-05-08 11:42:39.171858
12530,a0,171.3902,171.2663,2026-05-08 11:44:41.660491
12531,a1,139.1463,138.9763,2026-05-08 11:44:42.338367
12532,a2,281.0244,281.9924,2026-05-08 11:44:42.756809
12533,a3,168.9756,168.9191,2026-05-08 11:44:43.034777
12534,a6,1023.0,1022.964,2026-05-08 11:44:43.282602
12535,a0,171.2195,171.2482,2026-05-08 11:46:45.912982
12536,a1,139.5854,139.2744,2026-05-08 11:46:46.196465
12537,a2,283.7073,282.0782,2026-05-08 11:46:46.458020
