2313943895;WAOU1;283;0.00:216.80:0.00:247.84:11.57:340.72:11.57:429.82
2313943955;WAOU1;284;0.00:249.84:0.00:229.43:10.62:297.17:18.41:298.11
2313944015;WAOU1;285;0.00:238.16:0.00:221.64:18.41:339.77:16.40:436.66
2313944075;WAOU1;286;0.00:287.49:0.94:309.80:11.57:271.09:7.79:369.87
2313944135;WAOU1;287;0.00:281.71:0.00:263.30:17.47:323.37:9.68:280.76
2313944194;WAOU1;288;0.00:300.12:0.00:184.93:12.51:364.91:7.79:360.19
2313944254;WAOU1;289;0.00:274.86:0.00:298.11:7.79:422.15:12.51:395.95
2313944314;WAOU1;290;0.00:273.92:0.00:282.65:8.73:313.69:23.25:288.55
2313944374;WAOU1;291;0.00:273.92:0.00:272.97:21.36:234.26:10.62:401.85
2313944434;WAOU1;292;0.00:352.40:0.00:230.37:9.68:322.30:4.84:423.09
2313944493;WAOU1;293;0.00:225.53:0.00:235.21:11.57:374.70:14.52:369.87
2313944553;WAOU1;294;0.00:294.33:0.00:240.99:3.89:319.47:9.68:330.09
2313944613;WAOU1;295;0.00:250.79:0.94:295.28:9.68:398.90:21.36:353.34
2313944673;WAOU1;296;0.00:302.95:0.94:215.85:8.73:316.52:9.68:356.29
2313944733;WAOU1;297;0.00:251.73:0.00:223.64:14.52:330.09:9.68:335.99
2313944792;WAOU1;298;0.00:191.66:0.94:213.85:14.52:358.18:3.89:351.46
2313944852;WAOU1;299;0.00:178.09:0.00:271.09:8.73:318.41:13.57:378.60
2313944912;WAOU1;300;0.00:238.16:0.94:219.75:17.47:281.71:17.47:331.16
2313944972;WAOU1;301;0.00:213.85:0.94:257.51:11.57:362.08:12.51:391.11
2313945032;WAOU1;302;0.00:255.51:0.00:222.70:13.57:397.01:11.57:378.60
2313945091;WAOU1;303;0.00:280.76:0.00:203.34:19.35:291.38:8.73:367.86
2313945151;WAOU1;304;0.00:284.66:0.00:293.39:10.62:321.36:13.57:419.20
2313945211;WAOU1;305;0.00:282.65:0.94:288.55:7.79:273.92:15.46:294.33
2313945271;WAOU1;306;0.00:211.01:0.00:197.44:5.90:286.55:10.62:285.60
2313945331;WAOU1;307;0.00:289.50:0.00:196.50:7.79:262.35:6.84:369.87
2313945390;WAOU1;308;0.00:304.96:0.00:235.21:18.41:455.07:6.84:378.60
2313945450;WAOU1;309;0.00:271.09:0.00:227.54:14.52:264.24:6.84:430.76
2313945510;WAOU1;310;0.00:302.01:0.00:227.54:10.62:264.24:5.90:356.29
2313945570;WAOU1;311;0.00:333.99:0.94:253.62:8.73:373.76:12.51:328.21
2313945630;WAOU1;312;0.00:264.24:0.00:323.37:6.84:252.67:8.73:349.45
2313945689;WAOU1;313;0.00:216.80:0.00:231.31:15.46:407.51:3.89:411.41
2313945749;WAOU1;314;0.00:306.84:0.00:194.49:14.52:339.77:12.51:529.66
2313945809;WAOU1;315;0.00:221.64:0.00:183.99:2.95:394.06:8.73:343.67
2313945869;WAOU1;316;0.00:237.10:0.00:255.51:7.79:354.41:13.57:366.92
2313945929;WAOU1;317;0.00:299.06:0.00:205.23:9.68:292.45:11.57:394.06
2313945988;WAOU1;318;0.00:301.06:0.00:163.57:7.79:354.41:6.84:368.80
2313946048;WAOU1;319;0.00:244.89:0.00:256.45:11.57:341.66:15.46:446.34
2313946108;WAOU1;320;0.00:232.26:0.00:216.80:15.46:352.40:11.57:354.41
2313946168;WAOU1;321;0.00:288.55:0.00:231.31:16.40:323.37:7.79:316.52
2313946228;WAOU1;322;0.00:308.85:0.00:266.25:20.30:304.96:10.62:368.80
2313946287;WAOU1;323;0.00:265.30:0.00:202.28:19.35:242.05:10.62:325.26
2313946347;WAOU1;324;0.00:278.76:0.00:256.45:21.36:329.15:13.57:270.14
2313946407;WAOU1;325;0.00:198.39:0.00:265.30:7.79:349.45:19.35:323.37
2313946467;WAOU1;326;0.00:304.01:0.00:228.48:7.79:304.01:8.73:378.60
2313946527;WAOU1;327;0.00:244.89:0.94:266.25:18.41:310.74:9.68:297.17
2313946586;WAOU1;328;0.00:297.17:0.00:215.85:14.52:330.09:14.52:378.60
2313946646;WAOU1;329;0.00:284.66:0.00:207.24:3.89:287.49:12.51:434.66
2313946706;WAOU1;330;0.00:253.62:0.00:239.10:4.84:311.80:13.57:316.52
2313946766;WAOU1;331;0.00:187.88:0.00:227.54:21.36:244.89:6.84:315.58
2313946826;WAOU1;332;0.00:232.26:0.00:213.85:5.90:358.18:7.79:329.15
2313946885;WAOU1;333;0.00:295.28:0.00:278.76:8.73:287.49:14.52:449.29
2313946945;WAOU1;334;0.00:255.51:0.94:245.95:10.62:364.91:16.40:279.70
2313947005;WAOU1;335;0.00:223.64:0.00:247.84:7.79:280.76:8.73:359.24
2313947065;WAOU1;336;0.00:321.36:0.00:157.79:9.68:304.96:8.73:441.50
2313947125;WAOU1;337;0.00:286.55:0.00:287.49:12.51:338.83:6.84:426.04
2313947184;WAOU1;338;0.00:259.40:0.00:198.39:10.62:377.66:15.46:283.60
2313947244;WAOU1;339;0.00:229.43:0.00:256.45:14.52:336.94:12.51:402.79
2313947304;WAOU1;340;0.00:287.49:0.00:240.99:10.62:406.57:12.51:335.99
2313947364;WAOU1;341;0.00:289.50:0.00:211.96:7.79:339.77:13.57:333.04
2313947424;WAOU1;342;0.00:225.53:0.94:239.10:17.47:265.30:8.73:422.15
2313947483;WAOU1;343;0.00:276.87:0.00:227.54:19.35:392.05:4.84:318.41
2313947543;WAOU1;344;0.00:281.71:0.00:211.96:14.52:309.80:8.73:375.65
2313947603;WAOU1;345;0.00:267.19:0.94:166.52:11.57:302.01:17.47:405.63
2313947663;WAOU1;346;0.00:240.99:0.00:249.84:11.57:392.05:5.90:408.58
2313947723;WAOU1;347;0.00:288.55:0.00:204.29:8.73:381.43:15.46:373.76
2313947782;WAOU1;348;0.00:310.74:0.00:220.69:14.52:389.22:10.62:289.50
2313947842;WAOU1;349;0.00:291.38:0.00:255.51:9.68:349.45:12.51:374.70
2313947902;WAOU1;350;0.00:282.65:0.00:253.62:11.57:338.83:12.51:304.96
2313947962;WAOU1;351;0.00:260.35:0.00:228.48:19.35:306.84:7.79:329.15
2313948022;WAOU1;352;0.00:276.87:0.94:198.39:20.30:268.14:11.57:376.59
2313948081;WAOU1;353;0.00:329.15:0.00:243.94:8.73:266.25:6.84:361.13
2313948141;WAOU1;354;0.00:223.64:0.00:233.20:3.89:444.45:12.51:386.27
2313948201;WAOU1;355;0.00:300.12:0.00:272.03:3.89:373.76:6.84:337.88
2313948261;WAOU1;356;0.00:232.26:0.00:227.54:16.40:291.38:20.30:332.10
2313948321;WAOU1;357;0.00:242.05:0.00:243.00:7.79:276.87:9.68:331.16
2313948380;WAOU1;358;0.00:242.05:0.00:215.85:11.57:277.81:16.40:385.33
2313948440;WAOU1;359;0.00:244.89:0.00:245.95:2.95:385.33:6.84:412.47
2313948500;WAOU1;360;0.00:246.89:0.00:243.94:11.57:300.12:5.90:313.69
2313948560;WAOU1;361;0.00:242.05:0.94:179.03:8.73:363.97:6.84:298.11
2313948620;WAOU1;362;0.00:322.30:0.00:259.40:14.52:388.16:2.01:371.75
2313948679;WAOU1;363;0.00:222.70:0.00:203.34:18.41:270.14:9.68:322.30
2313941504;WAOU1;364;0.00:392.05:0.94:265.30:19.35:288.55:6.84:410.46
2313941563;WAOU1;365;0.00:282.65:0.00:208.18:9.68:257.51:5.90:493.78
2313941623;WAOU1;366;0.00:249.84:2.01:211.01:6.84:323.37:5.90:372.70
2313941683;WAOU1;367;0.00:242.05:0.00:259.40:8.73:317.47:13.57:414.36
2313941743;WAOU1;368;0.00:287.49:0.00:207.24:20.30:348.50:14.52:339.77
2313941802;WAOU1;369;0.00:294.33:0.94:249.84:9.68:425.10:7.79:211.01
2313941862;WAOU1;370;0.00:232.26:0.00:313.69:17.47:309.80:9.68:360.19
2313941922;WAOU1;371;0.00:270.14:0.00:171.24:9.68:354.41:15.46:304.96
2313941982;WAOU1;372;0.00:280.76:0.94:263.30:13.57:304.01:2.01:277.81
2313942042;WAOU1;373;0.00:305.90:0.00:218.80:17.47:379.54:6.84:354.41
2313942101;WAOU1;374;0.00:288.55:0.00:236.15:4.84:247.84:15.46:367.86
2313942161;WAOU1;375;0.00:306.84:2.01:269.20:3.89:236.15:12.51:412.47
2313942221;WAOU1;376;0.00:250.79:0.00:277.81:7.79:402.79:7.79:451.18
2313942281;WAOU1;377;0.00:291.38:0.94:217.74:12.51:346.62:7.79:424.15
2313942341;WAOU1;378;0.00:238.16:0.00:242.05:13.57:332.10:9.68:377.66
2313942400;WAOU1;379;0.00:174.19:0.00:253.62:6.84:331.16:10.62:304.01
2313942460;WAOU1;380;0.00:203.34:0.00:182.93:2.95:345.55:14.52:314.63
2313942520;WAOU1;381;0.00:278.76:0.00:198.39:10.62:304.01:7.79:368.80
2313942580;WAOU1;382;0.00:268.14:0.00:293.39:7.79:287.49:15.46:400.90
2313942640;WAOU1;383;0.00:278.76:0.00:224.59:7.79:340.72:10.62:394.06
2313942699;WAOU1;384;0.00:187.88:0.00:183.99:12.51:229.43:12.51:403.74
2313942759;WAOU1;385;0.00:214.91:0.00:212.90:20.30:341.66:13.57:495.79
2313942819;WAOU1;386;0.00:228.48:0.00:198.39:6.84:403.74:10.62:287.49
2313942879;WAOU1;387;0.00:400.90:0.00:286.55:15.46:388.16:9.68:445.40
2313942939;WAOU1;388;0.00:327.26:0.00:256.45:10.62:465.70:7.79:426.99
2313942998;WAOU1;389;0.00:305.90:0.00:264.24:11.57:377.66:17.47:353.34
2313943058;WAOU1;390;0.00:276.87:0.00:223.64:8.73:335.05:9.68:322.30
2313943118;WAOU1;391;0.00:288.55:0.00:211.01:8.73:310.74:11.57:287.49
2313943178;WAOU1;392;0.00:244.89:0.00:197.44:8.73:353.34:5.90:373.76
2313943238;WAOU1;393;0.00:308.85:0.00:318.41:8.73:472.54:13.57:320.42
2313943297;WAOU1;394;0.00:265.30:0.00:229.43:22.31:327.26:10.62:400.90
2313943357;WAOU1;395;0.00:284.66:0.00:210.07:11.57:281.71:9.68:359.24
2313943417;WAOU1;396;0.00:220.69:0.00:191.66:9.68:325.26:14.52:450.24
2313943477;WAOU1;397;0.00:231.31:0.94:185.88:11.57:427.93:7.79:273.92
2313943537;WAOU1;398;0.00:290.44:0.00:293.39:12.51:304.01:16.40:384.26
2313943596;WAOU1;399;0.00:248.78:0.00:265.30:14.52:304.96:14.52:376.59
2313943656;WAOU1;400;0.00:270.14:0.00:196.50:11.57:371.75:13.57:363.02
2313943716;WAOU1;401;0.00:236.15:0.00:199.45:5.90:393.12:11.57:384.26
2313943776;WAOU1;402;0.00:288.55:0.00:233.20:9.68:392.05:10.62:355.35
2313943836;WAOU1;403;0.00:283.60:0.00:223.64:11.57:361.13:9.68:395.95
2313943895;WAOU1;404;0.00:252.67:0.00:252.67:10.62:454.01:18.41:426.99
2313943955;WAOU1;405;0.00:295.28:0.00:256.45:12.51:320.42:8.73:453.07
2313944015;WAOU1;406;0.00:279.70:0.00:216.80:10.62:314.63:8.73:407.51
2313944075;WAOU1;407;0.00:273.92:0.00:255.51:17.47:364.91:15.46:288.55
2313944135;WAOU1;408;0.00:288.55:0.00:275.81:7.79:410.46:9.68:321.36
2313944194;WAOU1;409;0.00:365.97:0.00:240.05:5.90:392.05:13.57:392.05
2313944254;WAOU1;410;0.00:272.03:0.00:214.91:8.73:340.72:7.79:297.17
2313944314;WAOU1;411;0.00:233.20:0.00:217.74:5.90:321.36:7.79:432.77
2313944374;WAOU1;412;0.00:245.95:0.00:279.70:4.84:317.47:9.68:240.99
2313944434;WAOU1;413;0.00:248.78:0.00:266.25:6.84:328.21:12.51:332.10
2313944493;WAOU1;414;0.00:203.34:0.00:188.83:7.79:272.03:9.68:419.20
2313944553;WAOU1;415;0.00:264.24:0.00:227.54:11.57:320.42:4.84:302.01
2313944613;WAOU1;416;0.00:276.87:0.00:272.97:13.57:318.41:15.46:375.65
2313944673;WAOU1;417;0.00:285.60:0.00:225.53:4.84:260.35:10.62:371.75
2313944733;WAOU1;418;0.00:337.88:0.00:219.75:9.68:383.32:9.68:362.08
2313944792;WAOU1;419;0.00:282.65:0.00:213.85:8.73:286.55:13.57:431.82
2313944852;WAOU1;420;0.00:296.22:0.00:251.73:8.73:281.71:14.52:461.80
2313944912;WAOU1;421;0.00:239.10:0.94:214.91:10.62:326.20:17.47:337.88
2313944972;WAOU1;422;0.00:221.64:0.00:238.16:9.68:358.18:10.62:355.35
2313945032;WAOU1;423;0.00:274.86:0.00:356.29:11.57:288.55:4.84:378.60
2313945091;WAOU1;424;0.00:255.51:0.00:207.24:20.30:355.35:5.90:347.56
2313945151;WAOU1;425;0.00:259.40:0.00:231.31:5.90:256.45:6.84:339.77
2313945211;WAOU1;426;0.00:292.45:0.00:246.89:9.68:344.61:13.57:505.47
2313945271;WAOU1;427;0.00:273.92:0.00:277.81:11.57:331.16:7.79:385.33
2313945331;WAOU1;428;0.00:260.35:0.00:154.84:12.51:404.68:18.41:342.72
2313945390;WAOU1;429;0.00:257.51:0.00:255.51:17.47:311.80:14.52:389.22
2313945450;WAOU1;430;0.00:251.73:0.94:228.48:13.57:437.61:12.51:375.65
2313945510;WAOU1;431;0.00:346.62:0.00:216.80:7.79:432.77:6.84:372.70
2313945570;WAOU1;432;0.00:264.24:0.94:236.15:12.51:343.67:11.57:542.29
2313945630;WAOU1;433;0.00:211.01:0.00:272.97:9.68:223.64:9.68:400.90
2313945689;WAOU1;434;0.00:266.25:0.94:244.89:11.57:319.47:5.90:484.11
2313945749;WAOU1;435;0.00:297.17:0.00:292.45:17.47:389.22:17.47:429.82
2313945809;WAOU1;436;0.00:294.33:0.00:261.41:15.46:378.60:8.73:329.15
2313945869;WAOU1;437;0.00:220.69:0.00:262.35:11.57:388.16:4.84:379.54
2313945929;WAOU1;438;0.00:242.05:0.00:153.89:9.68:306.84:22.31:459.91
2313945988;WAOU1;439;0.00:250.79:0.00:203.34:16.40:393.12:17.47:410.46
2313946048;WAOU1;440;0.00:295.28:0.00:252.67:26.20:242.05:11.57:366.92
2313946108;WAOU1;441;0.00:285.60:0.00:271.09:5.90:300.12:8.73:405.63
2313946168;WAOU1;442;0.00:304.96:0.00:254.56:16.40:385.33:5.90:430.76
2313946228;WAOU1;443;0.00:276.87:0.94:260.35:7.79:299.06:6.84:290.44
2313946287;WAOU1;444;0.00:302.01:0.94:200.39:9.68:253.62:8.73:366.92
2313946347;WAOU1;445;0.00:211.96:0.00:264.24:10.62:275.81:16.40:407.51
2313946407;WAOU1;446;0.00:306.84:0.00:255.51:19.35:352.40:17.47:487.06
2313946467;WAOU1;447;0.00:271.09:0.00:208.18:12.51:324.31:16.40:394.06
2313946527;WAOU1;448;0.00:266.25:0.00:153.89:10.62:317.47:14.52:353.34
2313946586;WAOU1;449;0.00:271.09:0.00:320.42:14.52:320.42:5.90:305.90
2313946646;WAOU1;450;0.00:256.45:0.00:281.71:16.40:284.66:4.84:350.51
2313946706;WAOU1;451;0.00:297.17:0.94:246.89:8.73:327.26:9.68:370.81
2313946766;WAOU1;452;0.00:308.85:0.00:199.45:10.62:364.91:8.73:343.67
2313946826;WAOU1;453;0.00:302.95:0.00:188.83:13.57:259.40:17.47:304.96
2313946885;WAOU1;454;0.00:302.95:0.00:265.30:16.40:305.90:13.57:426.99
2313946945;WAOU1;455;0.00:264.24:0.00:257.51:8.73:294.33:9.68:338.83
2313947005;WAOU1;456;0.00:450.24:0.00:267.19:6.84:326.20:5.90:405.63
2313947065;WAOU1;457;0.00:243.94:0.00:260.35:11.57:285.60:11.57:397.01
2313947125;WAOU1;458;0.00:257.51:0.00:245.95:9.68:437.61:10.62:424.15
2313947184;WAOU1;459;0.00:264.24:0.00:192.60:7.79:275.81:12.51:350.51
2313947244;WAOU1;460;0.00:302.01:0.00:279.70:12.51:332.10:9.68:374.70
2313947304;WAOU1;461;0.00:239.10:0.00:210.07:5.90:271.09:10.62:388.16
2313947364;WAOU1;462;0.00:289.50:0.00:197.44:10.62:353.34:11.57:321.36
2313947424;WAOU1;463;0.00:276.87:0.00:253.62:6.84:385.33:10.62:329.15
2313947483;WAOU1;464;0.00:337.88:0.00:185.88:16.40:309.80:19.35:359.24
2313947543;WAOU1;465;0.00:277.81:0.00:232.26:10.62:358.18:12.51:419.20
2313947603;WAOU1;466;0.00:274.86:0.00:244.89:12.51:315.58:9.68:351.46
2313947663;WAOU1;467;0.00:220.69:0.94:265.30:10.62:372.70:22.31:321.36
2313947723;WAOU1;468;0.00:347.56:0.00:221.64:4.84:345.55:14.52:411.41
2313947782;WAOU1;469;0.00:332.10:0.00:239.10:7.79:295.28:15.46:354.41
2313947842;WAOU1;470;0.00:229.43:0.00:215.85:11.57:323.37:0.94:486.11
2313947902;WAOU1;471;0.00:280.76:0.00:206.18:12.51:383.32:8.73:296.22
2313947962;WAOU1;472;0.00:255.51:0.00:291.38:14.52:426.04:20.30:402.79
2313948022;WAOU1;473;0.00:226.59:0.00:240.99:4.84:297.17:13.57:295.28
2313948081;WAOU1;474;0.00:316.52:0.00:243.94:18.41:490.01:24.19:331.16
2313948141;WAOU1;475;0.00:301.06:0.00:192.60:14.52:479.27:10.62:400.90
2313948201;WAOU1;476;0.00:300.12:0.94:175.14:6.84:378.60:5.90:413.41
2313948261;WAOU1;477;0.00:232.26:0.00:208.18:9.68:260.35:14.52:317.47
2313948321;WAOU1;478;0.00:290.44:0.00:247.84:11.57:280.76:11.57:391.11
2313948380;WAOU1;479;0.00:230.37:0.00:207.24:12.51:237.10:7.79:377.66
2313948440;WAOU1;480;0.00:234.26:0.00:235.21:14.52:307.91:14.52:351.46
2313948500;WAOU1;481;0.00:289.50:0.00:227.54:20.30:400.90:6.84:370.81
2313948560;WAOU1;482;0.00:224.59:0.94:221.64:6.84:298.11:6.84:368.80
2313948620;WAOU1;483;0.00:238.16:0.00:304.01:6.84:333.99:15.46:356.29
2313948679;WAOU1;484;0.00:254.56:0.00:270.14:7.79:287.49:10.62:426.99
2313941504;WAOU1;485;0.00:273.92:0.00:226.59:9.68:280.76:10.62:393.12
2313941563;WAOU1;486;0.00:319.47:0.00:240.05:8.73:347.56:4.84:312.75
2313941623;WAOU1;487;0.00:269.20:0.94:267.19:7.79:335.05:11.57:341.66
2313941683;WAOU1;488;0.00:329.15:0.00:236.15:7.79:469.59:9.68:422.15
2313941743;WAOU1;489;0.00:281.71:0.00:211.01:20.30:328.21:15.46:373.76
2313941802;WAOU1;490;0.00:251.73:0.00:223.64:4.84:361.13:7.79:376.59
2313941862;WAOU1;491;0.00:252.67:0.00:251.73:6.84:308.85:8.73:269.20
2313941922;WAOU1;492;0.00:294.33:0.00:227.54:7.79:347.56:19.35:309.80
2313941982;WAOU1;493;0.00:306.84:0.00:202.28:9.68:371.75:13.57:315.58
2313942042;WAOU1;494;0.00:288.55:0.00:213.85:10.62:474.43:14.52:402.79
2313942101;WAOU1;495;0.00:285.60:0.00:230.37:8.73:277.81:6.84:328.21
2313942161;WAOU1;496;0.94:279.70:0.00:263.30:13.57:359.24:19.35:323.37
2313942221;WAOU1;497;0.00:256.45:0.00:252.67:8.73:279.70:6.84:436.66
2313942281;WAOU1;498;0.00:181.04:0.94:260.35:8.73:395.95:7.79:368.80
2313942341;WAOU1;499;0.00:206.18:0.00:275.81:7.79:248.78:14.52:421.20
2313942400;WAOU1;500;0.00:313.69:0.00:240.99:10.62:383.32:15.46:255.51
2313942460;WAOU1;501;0.00:224.59:0.00:255.51:12.51:352.40:11.57:357.24
2313942520;WAOU1;502;0.00:255.51:0.00:269.20:23.25:309.80:12.51:358.18
2313942580;WAOU1;503;0.00:306.84:0.94:216.80:3.89:368.80:9.68:476.32
2313942640;WAOU1;504;0.00:308.85:0.00:207.24:8.73:335.05:15.46:419.20
2313942699;WAOU1;505;0.00:282.65:0.00:178.09:13.57:260.35:16.40:444.45
2313942759;WAOU1;506;0.00:240.99:0.94:220.69:13.57:341.66:11.57:347.56
2313942819;WAOU1;507;0.00:325.26:0.00:229.43:11.57:372.70:9.68:355.35
2313942879;WAOU1;508;0.00:260.35:0.94:169.35:9.68:299.06:5.90:376.59
2313942939;WAOU1;509;0.00:238.16:0.94:296.22:10.62:218.80:7.79:393.12
2313942998;WAOU1;510;0.00:279.70:0.00:320.42:17.47:322.30:13.57:402.79
2313943058;WAOU1;511;0.00:238.16:0.00:251.73:17.47:272.97:5.90:377.66
2313943118;WAOU1;512;0.00:233.20:0.94:232.26:12.51:305.90:6.84:365.97
2313943178;WAOU1;513;0.00:291.38:0.00:223.64:18.41:355.35:8.73:374.70
2313943238;WAOU1;514;0.00:281.71:0.00:276.87:8.73:391.11:14.52:333.99
2313943297;WAOU1;515;0.00:228.48:0.00:244.89:14.52:309.80:19.35:413.41
2313943357;WAOU1;516;0.00:333.04:0.00:188.83:13.57:204.29:16.40:348.50
2313943417;WAOU1;517;0.00:282.65:0.00:201.34:14.52:313.69:9.68:469.59
2313943477;WAOU1;518;0.00:298.11:0.00:234.26:12.51:283.60:8.73:478.32
2313943537;WAOU1;519;0.00:290.44:0.00:245.95:16.40:432.77:8.73:354.41
2313943596;WAOU1;520;0.00:238.16:0.94:267.19:3.89:408.58:14.52:402.79
2313943656;WAOU1;521;0.00:215.85:0.00:240.99:10.62:349.45:16.40:304.01
2313943716;WAOU1;522;0.00:294.33:0.00:244.89:5.90:265.30:13.57:475.37
2313943776;WAOU1;523;0.00:170.30:0.00:218.80:10.62:261.41:15.46:356.29
2313943836;WAOU1;524;0.00:297.17:0.94:280.76:7.79:359.24:9.68:354.41
2313943895;WAOU1;525;0.00:308.85:0.00:259.40:8.73:328.21:11.57:373.76
2313943955;WAOU1;526;0.00:288.55:0.00:305.90:18.41:285.60:7.79:391.11
2313944015;WAOU1;527;0.00:289.50:0.94:278.76:11.57:374.70:9.68:357.24
2313944075;WAOU1;528;0.00:326.20:0.00:223.64:5.90:309.80:19.35:302.01
2313944135;WAOU1;529;0.00:272.97:0.00:245.95:6.84:376.59:9.68:549.02
2313944194;WAOU1;530;0.00:233.20:0.00:278.76:2.95:272.03:4.84:338.83
2313944254;WAOU1;531;0.00:275.81:0.00:308.85:12.51:350.51:11.57:395.95
2313944314;WAOU1;532;0.00:235.21:0.00:226.59:12.51:377.66:10.62:327.26
2313944374;WAOU1;533;0.00:246.89:2.01:320.42:9.68:348.50:15.46:399.84
2313944434;WAOU1;534;0.00:235.21:0.00:191.66:13.57:372.70:6.84:400.90
2313944493;WAOU1;535;0.00:336.94:0.00:291.38:2.95:304.96:13.57:407.51
2313944553;WAOU1;536;0.00:227.54:0.00:248.78:16.40:335.05:12.51:348.50
2313944613;WAOU1;537;0.00:285.60:0.00:240.05:10.62:395.00:8.73:374.70
2313944673;WAOU1;538;0.00:240.99:0.94:285.60:19.35:330.09:12.51:393.12
2313944733;WAOU1;539;0.00:258.46:0.00:273.92:3.89:272.97:10.62:417.31
2313944792;WAOU1;540;0.00:276.87:0.00:291.38:16.40:262.35:8.73:349.45
2313944852;WAOU1;541;0.00:214.91:0.00:162.63:18.41:331.16:9.68:376.59
2313944912;WAOU1;542;0.00:278.76:0.00:208.18:7.79:315.58:7.79:362.08
2313944972;WAOU1;543;0.00:268.14:0.94:230.37:5.90:302.95:13.57:375.65
2313945032;WAOU1;544;0.00:299.06:0.94:218.80:6.84:372.70:22.31:398.90
2313945091;WAOU1;545;0.00:228.48:0.94:220.69:14.52:380.49:18.41:345.55
2313945151;WAOU1;546;0.00:356.29:0.94:211.96:18.41:356.29:6.84:327.26
2313945211;WAOU1;547;0.00:234.26:0.00:261.41:10.62:302.95:19.35:388.16
2313945271;WAOU1;548;0.00:242.05:0.00:246.89:10.62:298.11:13.57:333.99
2313945331;WAOU1;549;0.00:260.35:0.00:216.80:6.84:306.84:22.31:338.83
2313945390;WAOU1;550;0.00:242.05:0.00:259.40:20.30:295.28:14.52:363.97
2313945450;WAOU1;551;0.00:263.30:0.00:258.46:11.57:287.49:7.79:295.28
2313945510;WAOU1;552;0.00:231.31:0.00:272.03:19.35:268.14:12.51:350.51
2313945570;WAOU1;553;0.00:231.31:0.00:240.99:9.68:275.81:13.57:350.51
2313945630;WAOU1;554;0.00:257.51:0.00:271.09:22.31:371.75:19.35:340.72
2313945689;WAOU1;555;0.00:304.96:0.00:273.92:16.40:309.80:5.90:370.81
2313945749;WAOU1;556;0.00:223.64:0.00:268.14:10.62:301.06:16.40:461.80
2313945809;WAOU1;557;0.00:216.80:0.00:243.94:3.89:384.26:12.51:369.87
2313945869;WAOU1;558;0.00:279.70:0.00:227.54:11.57:321.36:2.95:361.13
2313945929;WAOU1;559;0.00:270.14:0.00:199.45:17.47:340.72:14.52:391.11
2313945988;WAOU1;560;0.00:388.16:0.00:243.94:2.95:321.36:16.40:421.20
2313946048;WAOU1;561;0.00:280.76:0.00:229.43:10.62:284.66:14.52:315.58
2313946108;WAOU1;562;0.00:245.95:0.00:326.20:16.40:405.63:10.62:450.24
2313946168;WAOU1;563;0.00:276.87:0.00:235.21:21.36:407.51:16.40:391.11
2313946228;WAOU1;564;0.00:254.56:0.00:300.12:25.26:351.46:6.84:460.86
2313946287;WAOU1;565;0.00:360.19:0.00:246.89:13.57:300.12:12.51:519.98
2313946347;WAOU1;566;0.00:248.78:0.94:288.55:6.84:331.16:8.73:352.40
2313946407;WAOU1;567;0.00:280.76:0.00:183.99:7.79:270.14:16.40:379.54
2313946467;WAOU1;568;0.00:302.95:0.00:254.56:11.57:299.06:5.90:394.06
2313946527;WAOU1;569;0.00:340.72:0.94:163.57:10.62:517.98:11.57:328.21
2313946586;WAOU1;570;0.00:286.55:0.94:236.15:7.79:342.72:18.41:325.26
2313946646;WAOU1;571;0.00:243.94:0.00:270.14:15.46:391.11:6.84:325.26
2313946706;WAOU1;572;0.00:258.46:0.00:187.88:12.51:356.29:16.40:459.91
2313946766;WAOU1;573;0.00:321.36:0.00:253.62:11.57:345.55:12.51:376.59
2313946826;WAOU1;574;0.00:257.51:0.00:283.60:6.84:327.26:10.62:407.51
2313946885;WAOU1;575;0.00:291.38:0.00:209.13:9.68:361.13:18.41:328.21
2313946945;WAOU1;576;0.00:295.28:0.00:224.59:8.73:301.06:20.30:428.87
2313947005;WAOU1;577;0.00:317.47:0.00:245.95:11.57:335.05:11.57:359.24
2313947065;WAOU1;578;0.00:302.01:0.94:261.41:8.73:282.65:7.79:284.66
2313947125;WAOU1;579;0.00:307.91:0.00:257.51:13.57:346.62:6.84:430.76
2313947184;WAOU1;580;0.00:225.53:0.00:229.43:9.68:297.17:14.52:377.66
2313947244;WAOU1;581;0.00:322.30:0.00:252.67:6.84:310.74:20.30:314.63
2313947304;WAOU1;582;0.00:255.51:0.00:277.81:13.57:263.30:20.30:409.52
2313947364;WAOU1;583;0.00:266.25:0.00:220.69:5.90:284.66:9.68:349.45
2313947424;WAOU1;584;0.00:272.03:0.00:242.05:10.62:370.81:15.46:381.43
2313947483;WAOU1;585;0.00:302.95:0.00:229.43:11.57:360.19:13.57:333.04
2313947543;WAOU1;586;0.00:254.56:0.00:214.91:13.57:366.92:16.40:382.38
2313947603;WAOU1;587;0.00:232.26:0.94:245.95:7.79:281.71:10.62:392.05
2313947663;WAOU1;588;0.00:282.65:0.00:233.20:4.84:349.45:7.79:353.34
2313947723;WAOU1;589;0.00:256.45:0.00:201.34:8.73:274.86:12.51:408.58
2313947782;WAOU1;590;0.00:283.60:0.00:240.99:16.40:408.58:10.62:372.70
2313947842;WAOU1;591;0.00:279.70:0.00:262.35:18.41:316.52:5.90:373.76
2313947902;WAOU1;592;0.00:247.84:0.00:194.49:11.57:339.77:10.62:357.24
2313947962;WAOU1;593;0.00:304.96:0.00:265.30:8.73:366.92:10.62:425.10
